miRNAName	CellLineName	Expression
hsa-miR-518e-3p	A-204	2.54158156827372
hsa-miR-204-5p	A-204	12.3938861489848
hsa-miR-16-5p	A-204	10.3306280738897
hsa-miR-186-5p	A-204	5.4193029348854
hsa-miR-664-3p	A-204	4.09374869519251
hsa-miR-371a-5p	A-204	3.41204150816274
hsa-miR-323b-5p	A-204	3.04148900732243
hsa-miR-617	A-204	2.89330247989325
hsa-miR-2277-5p	A-204	2.54158156827372
hsa-miR-147a	A-204	3.17586235885174
hsa-miR-373-3p	A-204	1.38262470262748
hsa-miR-639	A-204	3.04148900732243
hsa-miR-24-3p	A-204	7.4006720968925
hsa-miR-455-3p	A-204	3.51705519343672
hsa-miR-423-5p	A-204	5.64461786017082
hsa-miR-499a-5p	A-204	2.89330247989325
hsa-miR-548e	A-204	3.04148900732243
hsa-miR-620	A-204	1.77025170254242
hsa-miR-610	A-204	2.54158156827372
hsa-miR-1260b	A-204	3.70660494819443
hsa-miR-1236	A-204	3.51705519343672
hsa-miR-4484	A-204	2.32727281492357
hsa-miR-130a-3p	A-204	9.5570309417726
hsa-miR-1299	A-204	3.51705519343672
hsa-miR-324-5p	A-204	6.1151057092446
hsa-miR-362-5p	A-204	3.41204150816274
hsa-miR-651	A-204	3.79279131180959
hsa-miR-645	A-204	2.54158156827372
hsa-miR-374a-5p	A-204	8.98222598339073
hsa-miR-125a-3p	A-204	4.39867794359831
hsa-miR-206	A-204	2.72813403143527
hsa-miR-424-5p	A-204	4.09374869519251
hsa-miR-378g	A-204	3.41204150816274
hsa-miR-377-3p	A-204	5.97466213225214
hsa-miR-500a-5p+hsa-miR-501-5p	A-204	3.41204150816274
hsa-miR-1227	A-204	1.38262470262748
hsa-miR-920	A-204	2.32727281492357
hsa-miR-517a-3p	A-204	2.32727281492357
hsa-miR-1469	A-204	3.04148900732243
hsa-miR-921	A-204	2.32727281492357
hsa-miR-425-5p	A-204	5.4193029348854
hsa-miR-374c-5p	A-204	2.89330247989325
hsa-miR-1296	A-204	3.61494085443818
hsa-miR-873-5p	A-204	3.17586235885174
hsa-miR-298	A-204	3.61494085443818
hsa-miR-365a-3p	A-204	5.4193029348854
hsa-miR-3161	A-204	2.54158156827372
hsa-miR-584-5p	A-204	2.72813403143527
hsa-miR-1224-3p	A-204	2.07547998593855
hsa-miR-520g	A-204	3.70660494819443
hsa-miR-103a-3p	A-204	3.04148900732243
hsa-miR-509-5p	A-204	1.77025170254242
hsa-miR-148a-3p	A-204	11.2745151827869
hsa-miR-187-3p	A-204	3.17586235885174
hsa-miR-1260a	A-204	7.91953950317419
hsa-miR-15b-5p	A-204	10.6947492000494
hsa-miR-323a-3p	A-204	5.33563566784562
hsa-miR-203	A-204	3.79279131180959
hsa-miR-623	A-204	2.54158156827372
hsa-miR-611	A-204	3.29877956615272
hsa-miR-1537	A-204	3.17586235885174
hsa-miR-1287	A-204	3.41204150816274
hsa-let-7a-5p	A-204	12.387840946374
hsa-miR-609	A-204	3.04148900732243
hsa-miR-208a	A-204	3.04148900732243
hsa-miR-296-5p	A-204	6.84708290868209
hsa-miR-1297	A-204	3.79279131180959
hsa-miR-875-5p	A-204	2.72813403143527
hsa-miR-619	A-204	2.89330247989325
hsa-miR-548ai	A-204	3.61494085443818
hsa-miR-548y	A-204	3.51705519343672
hsa-miR-378f	A-204	3.17586235885174
hsa-miR-98	A-204	7.05320578145839
hsa-miR-1307-3p	A-204	3.51705519343672
hsa-miR-637	A-204	1.38262470262748
hsa-miR-323a-5p	A-204	2.72813403143527
hsa-miR-1225-5p	A-204	2.89330247989325
hsa-miR-372	A-204	2.72813403143527
hsa-miR-509-3p	A-204	2.32727281492357
hsa-miR-1249	A-204	2.72813403143527
hsa-miR-1204	A-204	3.17586235885174
hsa-miR-129-5p	A-204	3.41204150816274
hsa-miR-1911-5p	A-204	3.17586235885174
hsa-miR-939	A-204	3.04148900732243
hsa-miR-520a-5p	A-204	3.61494085443818
hsa-miR-151b	A-204	2.54158156827372
hsa-miR-328	A-204	3.70660494819443
hsa-miR-668	A-204	1.38262470262748
hsa-miR-299-3p	A-204	5.21595110198443
hsa-miR-1976	A-204	2.32727281492357
hsa-miR-549	A-204	4.09374869519251
hsa-miR-498	A-204	4.02418840322928
hsa-miR-940	A-204	3.51705519343672
hsa-miR-1322	A-204	3.17586235885174
hsa-miR-548u	A-204	2.54158156827372
hsa-miR-500b	A-204	2.89330247989325
hsa-miR-374b-5p	A-204	7.26402210900528
hsa-miR-378h	A-204	3.17586235885174
hsa-miR-30d-5p	A-204	3.79279131180959
hsa-miR-514b-3p	A-204	2.89330247989325
hsa-miR-588	A-204	2.32727281492357
hsa-miR-711	A-204	1.77025170254242
hsa-miR-642a-5p	A-204	2.72813403143527
hsa-miR-520f	A-204	2.32727281492357
hsa-miR-1253	A-204	5.05087002684253
hsa-miR-628-5p	A-204	2.89330247989325
hsa-miR-2682-5p	A-204	3.51705519343672
hsa-miR-559	A-204	3.51705519343672
hsa-miR-125a-5p	A-204	9.61140778950532
hsa-miR-501-3p	A-204	3.17586235885174
hsa-miR-1915-3p	A-204	3.9511035707332
hsa-miR-555	A-204	3.79279131180959
hsa-miR-517b-3p	A-204	3.17586235885174
hsa-miR-455-5p	A-204	3.41204150816274
hsa-miR-490-3p	A-204	3.17586235885174
hsa-miR-577	A-204	3.70660494819443
hsa-miR-629-5p	A-204	3.17586235885174
hsa-miR-612	A-204	4.69571871754606
hsa-miR-1273f	A-204	2.72813403143527
hsa-miR-149-5p	A-204	6.18051246424752
hsa-miR-4455	A-204	4.55482969140665
hsa-miR-642b-3p	A-204	2.32727281492357
hsa-miR-615-3p	A-204	3.04148900732243
hsa-miR-1913	A-204	1.77025170254242
hsa-miR-362-3p	A-204	4.69571871754606
hsa-miR-1282	A-204	3.04148900732243
hsa-miR-548c-3p	A-204	3.29877956615272
hsa-miR-10a-5p	A-204	6.44289599692597
hsa-miR-296-3p	A-204	3.29877956615272
hsa-miR-324-3p	A-204	2.89330247989325
hsa-miR-363-3p	A-204	3.79279131180959
hsa-miR-552	A-204	3.79279131180959
hsa-miR-325	A-204	3.61494085443818
hsa-miR-548c-5p	A-204	3.70660494819443
hsa-miR-548p	A-204	3.29877956615272
hsa-miR-188-5p	A-204	4.60333762306166
hsa-miR-297	A-204	4.60333762306166
hsa-miR-595	A-204	2.89330247989325
hsa-miR-520a-3p	A-204	2.72813403143527
hsa-miR-543	A-204	5.21595110198443
hsa-miR-887	A-204	1.77025170254242
hsa-miR-92a-3p	A-204	7.07056232325853
hsa-miR-1273c	A-204	3.17586235885174
hsa-miR-661	A-204	2.54158156827372
hsa-miR-649	A-204	3.87411787629007
hsa-miR-137	A-204	4.45262839565357
hsa-miR-1270	A-204	3.79279131180959
hsa-miR-640	A-204	2.07547998593855
hsa-miR-3154	A-204	1.38262470262748
hsa-miR-21-5p	A-204	10.2680621571395
hsa-miR-4451	A-204	3.17586235885174
hsa-miR-30a-5p	A-204	3.51705519343672
hsa-miR-429	A-204	2.32727281492357
hsa-miR-626	A-204	3.9511035707332
hsa-miR-99a-5p	A-204	10.7003349747567
hsa-miR-1262	A-204	2.72813403143527
hsa-miR-299-5p	A-204	5.33563566784562
hsa-miR-937	A-204	2.32727281492357
hsa-miR-518d-3p	A-204	3.51705519343672
hsa-miR-607	A-204	2.07547998593855
hsa-miR-1247-5p	A-204	5.83945093749672
hsa-miR-1203	A-204	2.72813403143527
hsa-miR-138-5p	A-204	2.32727281492357
hsa-miR-1910	A-204	0.850968639629017
hsa-miR-570-3p	A-204	5.27703414345582
hsa-miR-122-5p	A-204	2.89330247989325
hsa-miR-1306-3p	A-204	2.32727281492357
hsa-miR-1301	A-204	3.70660494819443
hsa-miR-891b	A-204	2.54158156827372
hsa-miR-3676-3p	A-204	6.0640280449089
hsa-miR-608	A-204	3.17586235885174
hsa-miR-1292	A-204	2.89330247989325
hsa-miR-539-5p	A-204	3.04148900732243
hsa-miR-188-3p	A-204	2.32727281492357
hsa-miR-205-5p	A-204	3.29877956615272
hsa-miR-1295a	A-204	3.17586235885174
hsa-miR-548f	A-204	3.17586235885174
hsa-miR-3192	A-204	3.29877956615272
hsa-miR-602	A-204	2.72813403143527
hsa-miR-1285-3p	A-204	3.04148900732243
hsa-miR-532-3p	A-204	3.41204150816274
hsa-miR-663b	A-204	4.22355029116663
hsa-miR-518f-3p	A-204	2.32727281492357
hsa-miR-2115-5p	A-204	2.89330247989325
hsa-miR-326	A-204	1.77025170254242
hsa-miR-10b-5p	A-204	6.0812556464693
hsa-miR-29b-3p	A-204	11.0604648338338
hsa-miR-379-5p	A-204	5.01545967409172
hsa-miR-548q	A-204	2.72813403143527
hsa-miR-150-5p	A-204	3.04148900732243
hsa-miR-190b	A-204	3.41204150816274
hsa-miR-1207-3p	A-204	1.77025170254242
hsa-miR-509-3-5p	A-204	3.04148900732243
hsa-miR-497-5p	A-204	1.77025170254242
hsa-miR-583	A-204	3.04148900732243
hsa-miR-1182	A-204	2.54158156827372
hsa-miR-513c-5p	A-204	2.32727281492357
hsa-miR-1237	A-204	3.29877956615272
hsa-miR-454-3p	A-204	3.29877956615272
hsa-miR-4485	A-204	3.17586235885174
hsa-miR-892a	A-673	4.05805275251446
hsa-miR-128	A-673	5.72663022112906
hsa-miR-627	A-673	3.99505706165516
hsa-miR-3605-5p	A-673	3.35781051515329
hsa-miR-562	A-673	2.58056961480797
hsa-miR-1323	A-673	3.71133585351824
hsa-miR-938	A-673	3.8601598434004
hsa-miR-515-3p	A-673	1.94362845369089
hsa-let-7c	A-673	7.77798303837581
hsa-miR-195-5p	A-673	3.71133585351824
hsa-miR-140-5p	A-673	5.64690867632627
hsa-miR-302b-3p	A-673	3.63074048703565
hsa-miR-335-5p	A-673	4.88103759655164
hsa-miR-590-5p	A-673	5.99158575339815
hsa-miR-1245b-5p	A-673	3.71133585351824
hsa-miR-337-5p	A-673	5.62627042390359
hsa-miR-27b-3p	A-673	6.92212502963864
hsa-miR-302d-3p	A-673	5.49582768596674
hsa-miR-1238	A-673	2.58056961480797
hsa-miR-449c-5p	A-673	3.78766602640466
hsa-miR-29c-3p	A-673	5.16479866567327
hsa-miR-95	A-673	5.89136425689879
hsa-miR-1226-3p	A-673	3.8601598434004
hsa-miR-485-5p	A-673	2.88852268560388
hsa-miR-892b	A-673	1.94362845369089
hsa-miR-524-3p	A-673	3.02091063073066
hsa-miR-581	A-673	3.71133585351824
hsa-miR-574-5p	A-673	4.38729588839256
hsa-miR-770-5p	A-673	2.74274743257004
hsa-miR-3190-5p	A-673	2.74274743257004
hsa-miR-2277-3p	A-673	2.58056961480797
hsa-miR-563	A-673	3.54537490539867
hsa-miR-15a-5p	A-673	10.3714764725991
hsa-miR-302f	A-673	3.71133585351824
hsa-miR-197-3p	A-673	6.57974445749661
hsa-miR-28-3p	A-673	4.57129771425671
hsa-miR-1205	A-673	2.88852268560388
hsa-miR-338-5p	A-673	1.27700844763724
hsa-miR-4458	A-673	1.94362845369089
hsa-miR-142-5p	A-673	3.92918455088737
hsa-miR-544a	A-673	3.35781051515329
hsa-miR-548k	A-673	4.05805275251446
hsa-miR-450a-5p	A-673	6.14454845158039
hsa-miR-516a-3p	A-673	3.45463871539158
hsa-miR-339-3p	A-673	3.1421646305743
hsa-miR-1257	A-673	3.25401301820387
hsa-miR-412	A-673	3.25401301820387
hsa-miR-622	A-673	2.39782446034448
hsa-miR-218-5p	A-673	4.84576654309802
hsa-miR-192-5p	A-673	3.63074048703565
hsa-miR-646	A-673	4.05805275251446
hsa-miR-129-2-3p	A-673	3.54537490539867
hsa-miR-1288	A-673	2.88852268560388
hsa-miR-3175	A-673	2.39782446034448
hsa-miR-1286	A-673	3.8601598434004
hsa-miR-132-3p	A-673	4.88103759655164
hsa-miR-100-5p	A-673	6.54717785134608
hsa-miR-889	A-673	4.11841241999015
hsa-miR-802	A-673	4.11841241999015
hsa-miR-141-3p	A-673	3.63074048703565
hsa-miR-582-3p	A-673	3.8601598434004
hsa-miR-1	A-673	3.25401301820387
hsa-miR-762	A-673	1.94362845369089
hsa-miR-153	A-673	3.54537490539867
hsa-miR-922	A-673	3.54537490539867
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p	A-673	3.1421646305743
hsa-miR-601	A-673	3.63074048703565
hsa-miR-2052	A-673	3.02091063073066
hsa-miR-1251	A-673	2.39782446034448
hsa-miR-618	A-673	3.54537490539867
hsa-let-7f-5p	A-673	7.29984491856713
hsa-miR-198	A-673	2.58056961480797
hsa-miR-144-3p	A-673	5.66725585047897
hsa-miR-1258	A-673	3.35781051515329
hsa-miR-378b	A-673	3.25401301820387
hsa-miR-410	A-673	4.33737951916691
hsa-miR-369-5p	A-673	2.88852268560388
hsa-miR-34c-3p	A-673	3.54537490539867
hsa-miR-492	A-673	1.94362845369089
hsa-miR-1179	A-673	2.39782446034448
hsa-miR-215	A-673	2.58056961480797
hsa-miR-155-5p	A-673	6.03920108783628
hsa-miR-766-3p	A-673	4.33737951916691
hsa-miR-671-5p	A-673	2.58056961480797
hsa-miR-499a-3p	A-673	1.94362845369089
hsa-miR-486-3p	A-673	1.94362845369089
hsa-miR-659-3p	A-673	3.02091063073066
hsa-miR-503	A-673	5.51840372270377
hsa-miR-3136-5p	A-673	2.74274743257004
hsa-miR-1273d	A-673	3.71133585351824
hsa-miR-127-5p	A-673	3.35781051515329
hsa-miR-145-5p	A-673	3.35781051515329
hsa-let-7g-5p	A-673	9.34441117880905
hsa-miR-758	A-673	3.8601598434004
hsa-miR-548am-3p	A-673	3.71133585351824
hsa-miR-320a	A-673	2.58056961480797
hsa-miR-7-5p	A-673	4.98195443639602
hsa-miR-1825	A-673	2.88852268560388
hsa-miR-542-3p	A-673	4.23204624378874
hsa-miR-32-5p	A-673	6.94730284174666
hsa-miR-485-3p	A-673	4.9154668808606
hsa-miR-554	A-673	3.35781051515329
hsa-miR-502-5p	A-673	2.88852268560388
hsa-miR-493-3p	A-673	3.35781051515329
hsa-miR-625-5p	A-673	2.74274743257004
hsa-miR-369-3p	A-673	3.35781051515329
hsa-miR-367-3p	A-673	3.63074048703565
hsa-miR-580	A-673	3.25401301820387
hsa-miR-1183	A-673	4.77252709443627
hsa-miR-378a-3p+hsa-miR-378i	A-673	5.42589918870032
hsa-miR-518b	A-673	3.45463871539158
hsa-miR-578	A-673	3.1421646305743
hsa-miR-635	A-673	3.02091063073066
hsa-miR-135b-5p	A-673	3.8601598434004
hsa-miR-3187-3p	A-673	3.02091063073066
hsa-miR-557	A-673	3.25401301820387
hsa-miR-579	A-673	4.9154668808606
hsa-miR-890	A-673	2.39782446034448
hsa-miR-515-5p	A-673	3.45463871539158
hsa-miR-576-3p	A-673	2.74274743257004
hsa-miR-513a-3p	A-673	3.63074048703565
hsa-miR-767-5p	A-673	2.18852713962114
hsa-miR-33a-5p	A-673	5.49582768596674
hsa-miR-487b	A-673	5.04551238614765
hsa-miR-934	A-673	3.1421646305743
hsa-miR-532-5p	A-673	4.98195443639602
hsa-miR-1908	A-673	2.39782446034448
hsa-miR-614	A-673	3.02091063073066
hsa-miR-653	A-673	3.54537490539867
hsa-miR-1200	A-673	3.35781051515329
hsa-miR-520c-3p	A-673	3.1421646305743
hsa-miR-3182	A-673	3.1421646305743
hsa-miR-337-3p	A-673	5.64690867632627
hsa-miR-302c-3p	A-673	2.88852268560388
hsa-miR-409-5p	A-673	3.35781051515329
hsa-miR-550a-5p	A-673	3.35781051515329
hsa-let-7d-5p	A-673	6.78919038713043
hsa-miR-216a	A-673	3.02091063073066
hsa-miR-1245b-3p	A-673	3.1421646305743
hsa-miR-548a-5p	A-673	3.92918455088737
hsa-miR-504	A-673	4.48222827234719
hsa-miR-888-5p	A-673	2.58056961480797
hsa-miR-631	A-673	4.98195443639602
hsa-miR-1272	A-673	3.25401301820387
hsa-miR-606	A-673	2.18852713962114
hsa-miR-598	A-673	4.9154668808606
hsa-miR-1267	A-673	2.18852713962114
hsa-miR-1284	A-673	2.58056961480797
hsa-miR-548d-3p	A-673	4.33737951916691
hsa-miR-4431	A-673	3.63074048703565
hsa-miR-885-5p	A-673	3.25401301820387
hsa-miR-142-3p	A-673	10.8454747518792
hsa-let-7e-5p	A-673	7.96629152998963
hsa-miR-1290	A-673	3.8601598434004
hsa-miR-216b	A-673	3.78766602640466
hsa-miR-548an	A-673	3.54537490539867
hsa-miR-196a-5p	A-673	6.5689703983928
hsa-miR-494	A-673	4.84576654309802
hsa-miR-1233	A-673	2.88852268560388
hsa-miR-487a	A-673	4.11841241999015
hsa-miR-512-3p	A-673	2.58056961480797
hsa-miR-586	A-673	3.54537490539867
hsa-miR-654-3p	A-673	2.58056961480797
hsa-miR-450b-3p	A-673	2.58056961480797
hsa-miR-1305	A-673	3.02091063073066
hsa-miR-634	A-673	2.18852713962114
hsa-miR-541-3p	A-673	2.18852713962114
hsa-miR-1246	A-673	5.13588894394252
hsa-miR-1248	A-673	2.74274743257004
hsa-miR-518a-3p	A-673	2.39782446034448
hsa-miR-1324	A-673	3.02091063073066
hsa-miR-1185-5p	A-673	3.78766602640466
hsa-miR-936	A-673	3.25401301820387
hsa-miR-587	A-673	3.02091063073066
hsa-miR-217	A-673	2.18852713962114
hsa-miR-154-5p	A-673	3.8601598434004
hsa-miR-338-3p	A-673	2.74274743257004
hsa-miR-370	A-673	3.54537490539867
hsa-miR-19a-3p	A-673	8.16538570962231
hsa-miR-106b-5p	A-673	8.92166909334143
hsa-miR-512-5p	A-673	3.45463871539158
hsa-miR-942	A-673	3.54537490539867
hsa-miR-767-3p	A-673	2.58056961480797
hsa-miR-519c-3p	A-673	3.92918455088737
hsa-miR-576-5p	A-673	2.58056961480797
hsa-miR-450b-5p	A-673	3.78766602640466
hsa-miR-1255b-5p	A-673	3.1421646305743
hsa-miR-638	A-673	2.18852713962114
hsa-miR-3141	A-673	3.35781051515329
hsa-miR-568	A-673	3.45463871539158
hsa-miR-139-3p	A-673	3.25401301820387
hsa-miR-1827	A-673	3.71133585351824
hsa-miR-3168	A-673	3.02091063073066
hsa-miR-761	A-673	3.99505706165516
hsa-miR-196b-5p	A-673	6.34730799143309
hsa-miR-302e	A-673	2.88852268560388
hsa-miR-548d-5p	A-673	3.35781051515329
hsa-miR-548ak	A-673	2.39782446034448
hsa-miR-411-5p	A-673	4.38729588839256
hsa-miR-1293	A-673	2.58056961480797
hsa-miR-548j	A-673	1.64848351274577
hsa-miR-508-3p	A-673	3.78766602640466
hsa-miR-513b	A-673	2.39782446034448
hsa-miR-1229	A-673	2.39782446034448
hsa-miR-371b-5p	A-673	2.18852713962114
hsa-miR-671-3p	A-673	3.1421646305743
hsa-miR-30b-5p	A-673	7.85982000796024
hsa-miR-521	A-673	3.63074048703565
hsa-miR-943	A-673	3.1421646305743
hsa-miR-548h-5p	A-673	2.39782446034448
hsa-miR-4435	A-673	1.94362845369089
hsa-miR-1303	A-673	3.02091063073066
hsa-miR-600	A-673	2.39782446034448
hsa-miR-1280	A-673	1.64848351274577
hsa-miR-1271-5p	A-673	2.18852713962114
hsa-miR-657	A-673	2.88852268560388
hsa-miR-544b	A-673	2.39782446034448
hsa-miR-181c-5p	A-673	4.38729588839256
hsa-miR-199b-5p	A-673	6.39688783630361
hsa-miR-146b-5p	A-673	2.39782446034448
hsa-miR-320b	A-673	3.1421646305743
hsa-miR-340-5p	A-673	5.62627042390359
hsa-miR-548aj-3p	A-673	3.8601598434004
hsa-miR-508-5p	A-673	2.74274743257004
hsa-miR-1273e	A-673	2.88852268560388
hsa-miR-1254	A-673	3.02091063073066
hsa-miR-548w	A-673	1.64848351274577
hsa-miR-3928	A-673	3.45463871539158
hsa-miR-718	A-673	2.74274743257004
hsa-miR-3178	A-673	2.58056961480797
hsa-miR-591	A-673	2.74274743257004
hsa-miR-1250	A-673	2.74274743257004
hsa-miR-182-5p	A-673	5.35240777516914
hsa-miR-633	A-673	2.74274743257004
hsa-miR-219-2-3p	A-673	1.64848351274577
hsa-miR-320c	A-673	3.35781051515329
hsa-miR-1197	A-673	3.02091063073066
hsa-miR-4516	A-673	3.02091063073066
hsa-miR-4508	A-673	2.39782446034448
hsa-miR-200b-3p	A-673	3.02091063073066
hsa-miR-221-3p	A-673	9.33807942878975
hsa-miR-184	A-673	1.94362845369089
hsa-miR-525-3p	A-673	2.74274743257004
hsa-miR-599	A-673	1.94362845369089
hsa-miR-1277-3p	A-673	3.63074048703565
hsa-miR-421	A-673	5.92555086641545
hsa-miR-34a-5p	A-673	3.35781051515329
hsa-miR-96-5p	A-673	7.42461260501908
hsa-miR-556-3p	A-673	2.39782446034448
hsa-miR-23c	A-673	4.05805275251446
hsa-miR-548ab	A-673	2.88852268560388
hsa-miR-520d-3p	A-673	2.88852268560388
hsa-miR-1273g-5p	A-673	2.39782446034448
hsa-miR-1255a	A-673	3.1421646305743
hsa-miR-526b-5p	A-673	2.58056961480797
hsa-miR-643	A-673	3.1421646305743
hsa-miR-589-5p	A-673	2.74274743257004
hsa-miR-2278	A-673	2.88852268560388
hsa-miR-1266	A-673	3.02091063073066
hsa-miR-516a-5p	A-673	2.74274743257004
hsa-miR-933	A-673	3.1421646305743
hsa-miR-524-5p	A-673	2.88852268560388
hsa-miR-582-5p	A-673	4.11841241999015
hsa-miR-101-3p	A-673	3.25401301820387
hsa-miR-566	A-673	3.54537490539867
hsa-miR-660-5p	A-673	6.87916024059418
hsa-miR-181a-5p	A-673	8.33077156927967
hsa-miR-542-5p	A-673	3.25401301820387
hsa-miR-219-1-3p	A-673	2.58056961480797
hsa-miR-19b-3p	A-673	9.25481498398127
hsa-miR-199a-3p+hsa-miR-199b-3p	A-673	9.18420758340323
hsa-miR-3184-5p	A-673	3.54537490539867
hsa-miR-1302	A-673	3.02091063073066
hsa-miR-548o-3p	A-673	1.94362845369089
hsa-miR-874	A-673	2.18852713962114
hsa-miR-342-3p	A-673	5.66725585047897
hsa-miR-219-5p	A-673	2.74274743257004
hsa-miR-378d	A-673	2.58056961480797
hsa-miR-548g-3p	A-673	3.45463871539158
hsa-miR-28-5p	A-673	4.94909364011167
hsa-miR-34c-5p	A-673	3.63074048703565
hsa-miR-451a	A-673	2.58056961480797
hsa-miR-520e	A-673	3.63074048703565
hsa-miR-593-3p	A-673	3.45463871539158
hsa-miR-877-5p	A-673	2.74274743257004
hsa-miR-665	A-673	3.25401301820387
hsa-miR-4425	A-673	3.45463871539158
hsa-miR-1289	A-673	2.88852268560388
hsa-miR-1973	A-673	3.35781051515329
hsa-miR-556-5p	A-673	1.94362845369089
hsa-miR-518c-3p	A-673	3.92918455088737
hsa-miR-548ac	A-673	3.02091063073066
hsa-miR-148b-3p	A-673	8.47625286132523
hsa-miR-181b-5p+hsa-miR-181d	A-673	7.05931670991436
hsa-miR-339-5p	A-673	3.02091063073066
hsa-miR-371b-3p	A-673	3.78766602640466
hsa-miR-20a-5p+hsa-miR-20b-5p	A-673	10.172328996542
hsa-miR-4284	A-673	2.88852268560388
hsa-miR-146a-5p	A-673	3.78766602640466
hsa-miR-29a-3p	A-673	10.3876615415891
hsa-miR-550b-3p	A-673	3.35781051515329
hsa-miR-342-5p	A-673	3.02091063073066
hsa-miR-452-5p	A-673	3.25401301820387
hsa-miR-548b-5p	A-673	2.88852268560388
hsa-miR-506-3p	A-673	2.88852268560388
hsa-miR-1263	A-673	2.18852713962114
hsa-miR-361-5p	A-673	8.39318091257207
hsa-miR-1181	A-673	2.74274743257004
hsa-miR-323b-3p	A-673	3.25401301820387
hsa-miR-423-3p	A-673	5.5625228171195
hsa-miR-548ae	A-673	2.18852713962114
hsa-let-7i-5p	A-673	7.4065715502525
hsa-miR-202-3p	A-673	2.74274743257004
hsa-miR-224-5p	A-673	2.74274743257004
hsa-miR-1206	A-673	5.19314043674835
hsa-miR-516b-5p	A-673	2.74274743257004
hsa-miR-507	A-673	1.27700844763724
hsa-miR-519e-3p	A-673	2.39782446034448
hsa-miR-4531	A-673	3.25401301820387
hsa-miR-720	A-673	10.1499112037529
hsa-miR-2116-5p	A-673	3.71133585351824
hsa-miR-496	A-673	3.35781051515329
hsa-miR-1256	A-673	3.02091063073066
hsa-miR-3151	A-673	2.74274743257004
hsa-miR-199a-5p	A-673	7.68125310072527
hsa-miR-146b-3p	A-673	3.92918455088737
hsa-miR-1269b	A-673	2.18852713962114
hsa-miR-648	A-673	2.88852268560388
hsa-miR-4286	A-673	3.78766602640466
hsa-miR-200a-3p	A-673	3.63074048703565
hsa-miR-345-5p	A-673	5.04551238614765
hsa-miR-320d	A-673	3.1421646305743
hsa-miR-650	A-673	3.02091063073066
hsa-miR-514b-5p	A-673	3.71133585351824
hsa-miR-765	A-673	2.18852713962114
hsa-miR-488-3p	A-673	2.39782446034448
hsa-miR-513a-5p	A-673	1.94362845369089
hsa-miR-505-3p	A-673	5.10638804254534
hsa-miR-378c	A-673	2.18852713962114
hsa-miR-875-3p	A-673	2.88852268560388
hsa-miR-33b-5p	A-673	3.02091063073066
hsa-miR-126-3p	A-673	6.22910132631779
hsa-miR-3127-5p	A-673	2.74274743257004
hsa-miR-548v	A-673	3.78766602640466
hsa-miR-769-5p	A-673	4.17634783831746
hsa-miR-522-3p	A-673	2.39782446034448
hsa-miR-1304-5p	A-673	2.39782446034448
hsa-miR-571	A-673	3.1421646305743
hsa-miR-708-5p	A-673	2.39782446034448
hsa-miR-3180-5p	A-673	2.39782446034448
hsa-miR-320e	A-673	4.38729588839256
hsa-miR-346	A-673	3.25401301820387
hsa-miR-223-3p	A-673	1.64848351274577
hsa-miR-378e	A-673	6.4210531098613
hsa-miR-30c-5p	A-673	4.33737951916691
hsa-miR-147b	A-673	3.63074048703565
hsa-miR-185-5p	A-673	4.48222827234719
hsa-miR-200c-3p	A-673	4.28567398509943
hsa-miR-107	A-673	7.94144578711027
hsa-miR-1538	A-673	3.25401301820387
hsa-miR-548b-3p	A-673	3.1421646305743
hsa-miR-624-3p	A-673	3.35781051515329
hsa-miR-519d	A-673	3.25401301820387
hsa-miR-1261	A-673	2.58056961480797
hsa-miR-551b-3p	A-673	1.94362845369089
hsa-miR-548z	A-673	3.1421646305743
hsa-miR-520d-5p+hsa-miR-518a-5p+hsa-miR-527	A-673	4.05805275251446
hsa-miR-2113	A-673	2.74274743257004
hsa-miR-585	A-673	3.02091063073066
hsa-miR-1184	A-673	2.58056961480797
hsa-miR-136-5p	A-673	5.6053326441043
hsa-miR-3195	A-673	2.58056961480797
hsa-miR-1468	A-673	3.35781051515329
hsa-miR-636	A-673	1.64848351274577
hsa-miR-371a-3p	A-673	4.11841241999015
hsa-miR-361-3p	A-673	4.38729588839256
hsa-miR-489	A-673	4.88103759655164
hsa-miR-548aa	A-673	3.78766602640466
hsa-miR-9-5p	A-673	7.78730867613233
hsa-miR-222-3p	A-673	5.5625228171195
hsa-miR-655	A-673	3.63074048703565
hsa-miR-127-3p	A-673	6.00763277955896
hsa-miR-1291	A-673	2.58056961480797
hsa-miR-1224-5p	A-673	2.88852268560388
hsa-miR-1234	A-673	3.25401301820387
hsa-miR-523-3p	A-673	1.94362845369089
hsa-miR-592	A-673	3.45463871539158
hsa-miR-495	A-673	6.37231088681066
hsa-miR-548m	A-673	2.74274743257004
hsa-miR-2276	A-673	3.8601598434004
hsa-miR-4443	A-673	5.27497079461384
hsa-miR-876-5p	A-673	3.02091063073066
hsa-miR-183-5p	A-673	7.17040212222301
hsa-miR-302a-3p	A-673	3.45463871539158
hsa-miR-23a-3p	A-673	9.5028119003916
hsa-miR-548ag	A-673	4.57129771425671
hsa-miR-376b	A-673	4.94909364011167
hsa-miR-383	A-673	3.54537490539867
hsa-miR-27a-3p	A-673	6.47975261676488
hsa-miR-575	A-673	4.17634783831746
hsa-let-7b-5p	A-673	9.76480688570356
