"nsc","cell_line","flag_ic50","mean","OK"
9706,"MPNST","=",-5.679853714,"y"
9706,"OHS","=",-6.600326279,"y"
9706,"RD","=",-5.691301703,"y"
9706,"RD-ES","=",-6.769551079,"y"
9706,"Rh18","=",-5.647817482,"y"
9706,"Rh28","=",-5.958607315,"y"
9706,"Rh30","=",-6.573488739,"y"
9706,"Rh36","=",-6.519993057,"y"
9706,"Rh41","=",-5.812479279,"y"
9706,"SAOS-2","=",-6.139661993,"y"
9706,"SJCRH30(RMS 13)","=",-6.373659633,"y"
9706,"SJSA-1","=",-5.787812396,"y"
9706,"SK-ES-1","=",-6.829738285,"y"
9706,"SK-LMS-1","=",-5.795880017,"y"
9706,"SK-N-MC","=",-6.920818754,"y"
9706,"SK-UT-1","=",-6.490797478,"y"
9706,"SK-UT-1B","=",-6.838631998,"y"
9706,"ST8814","=",-6.046240308,"y"
9706,"SW 1353","=",-6.347753659,"y"
9706,"SW 684","=",-5.46470588,"y"
9706,"SW 982","=",-6.494850022,"y"
9706,"SYO-1","=",-7.270025714,"y"
9706,"TC-32","=",-7.331614083,"y"
9706,"TC-71","=",-7.077274542,"y"
9706,"U-2 OS","=",-5.801342913,"y"
9706,"VA-ES-BJ","=",-6.632644079,"y"
13875,"A-204",">",-5,"y"
13875,"A-673",">",-5,"y"
13875,"A549/ATCC",">",-5,"y"
13875,"ASPS-1",">",-5,"y"
13875,"CHLA-10",">",-5,"y"
13875,"CHLA-25",">",-5,"y"
13875,"CHLA-258",">",-5,"y"
13875,"CHLA-32",">",-5,"y"
13875,"CHP-100",">",-5,"y"
13875,"COG-E-352",">",-5,"y"
13875,"DDLS",">",-5,"y"
13875,"ES-1",">",-5,"y"
13875,"ES-2",">",-5,"y"
13875,"ES-3",">",-5,"y"
13875,"ES-4",">",-5,"y"
13875,"ES-6",">",-5,"y"
13875,"ES-7",">",-5,"y"
13875,"ES-8",">",-5,"y"
13875,"EW8",">",-5,"y"
13875,"G-401",">",-5,"y"
13875,"HOS",">",-5,"y"
13875,"HSSY-II",">",-5,"y"
13875,"HT-1080",">",-5,"y"
13875,"Hs 132.T",">",-5,"y"
13875,"Hs 706.T",">",-5,"y"
13875,"Hs 729",">",-5,"y"
13875,"Hs 913.T",">",-5,"y"
13875,"Hu09",">",-5,"y"
13875,"KHOS NP",">",-5,"y"
13875,"KHOS-240S",">",-5,"y"
13875,"KHOS-312H",">",-5,"y"
13875,"LS141",">",-5,"y"
13875,"MES-SA",">",-5,"y"
13875,"MES-SA Dx5",">",-5,"y"
13875,"MHM-25",">",-5,"y"
13875,"MHM-8",">",-5,"y"
13875,"MPNST",">",-5,"y"
13875,"OHS",">",-5,"y"
13875,"RD",">",-5,"y"
13875,"RD-ES",">",-5,"y"
13875,"Rh18",">",-5,"y"
13875,"Rh28",">",-5,"y"
13875,"Rh30",">",-5,"y"
13875,"Rh36",">",-5,"y"
13875,"Rh41",">",-5,"y"
13875,"SAOS-2",">",-5,"y"
13875,"SJCRH30(RMS 13)",">",-5,"y"
13875,"SJSA-1",">",-5,"y"
13875,"SK-ES-1",">",-5,"y"
13875,"SK-LMS-1",">",-5,"y"
13875,"SK-N-MC",">",-5,"y"
13875,"SK-UT-1",">",-5,"y"
13875,"SK-UT-1B",">",-5,"y"
13875,"ST8814",">",-5,"y"
13875,"SW 1353",">",-5,"y"
13875,"SW 684",">",-5,"y"
13875,"SW 982",">",-5,"y"
13875,"SYO-1",">",-5,"y"
13875,"TC-32",">",-5,"y"
13875,"TC-71",">",-5,"y"
13875,"VA-ES-BJ",">",-5,"y"
14229,"A-204","=",-5.334419009,"y"
14229,"A-673","=",-5.248720896,"y"
14229,"A549/ATCC","=",-5.21909141028571,"y"
14229,"A549/ATCC",">",-5,"no"
14229,"ASPS-1","=",-5.289036881,"y"
14229,"CHLA-10","=",-5.304518324,"y"
14229,"CHLA-25","=",-5.141462802,"y"
14229,"CHLA-258","=",-5.140261434,"y"
14229,"CHLA-32","=",-5.22475374,"y"
14229,"CHP-100","=",-5.374687549,"y"
14229,"COG-E-352","=",-5.161780778,"y"
14229,"DDLS","=",-5.448550002,"y"
14229,"ES-1","=",-5.657577319,"y"
14229,"ES-2","=",-5.346787486,"y"
14229,"ES-3","=",-5.229147988,"y"
14229,"ES-4","=",-5.543633967,"y"
14229,"ES-6","=",-5.591760035,"y"
14229,"ES-7","=",-5.355561411,"y"
14229,"ES-8","=",-5.449771647,"y"
14229,"EW8","=",-5.293282218,"y"
14229,"G-401","=",-5.966576245,"y"
14229,"HOS","=",-5.974694135,"y"
14229,"HSSY-II","=",-6.062983893,"y"
14229,"HT-1080","=",-5.14327111,"y"
14229,"Hs 132.T","=",-5.325138859,"y"
14229,"Hs 706.T","=",-5.41453927,"y"
14229,"Hs 729","=",-5.721246399,"y"
14229,"Hs 913.T","=",-5.349692477,"y"
14229,"Hu09","=",-5.242603971,"y"
14229,"KHOS NP","=",-5.289882635,"y"
14229,"KHOS-240S","=",-5.234331445,"y"
14229,"KHOS-312H","=",-5.239577517,"y"
14229,"LS141","=",-5.333482019,"y"
14229,"MES-SA","=",-5.718966633,"y"
14229,"MES-SA Dx5","=",-5.32330639,"y"
14229,"MHM-25","=",-5.273272791,"y"
14229,"MHM-8","=",-5.324221658,"y"
14229,"MPNST","=",-5.219682688,"y"
14229,"OHS","=",-5.401209493,"y"
14229,"RD","=",-5.51837833533333,"y"
14229,"RD-ES","=",-5.294136288,"y"
14229,"Rh18","=",-5.705533774,"y"
14229,"Rh28","=",-5.27083521,"y"
14229,"Rh30","=",-5.774690718,"y"
14229,"Rh36","=",-5.583359493,"y"
14229,"Rh41","=",-5.455931956,"y"
14229,"SAOS-2","=",-5.36552273,"y"
14229,"SJCRH30(RMS 13)","=",-5.681936665,"y"
14229,"SJSA-1","=",-5.271646218,"y"
14229,"SK-ES-1","=",-5.37675071,"y"
14229,"SK-LMS-1","=",-5.109578981,"y"
14229,"SK-N-MC","=",-5.578396073,"y"
14229,"SK-UT-1","=",-5.235823868,"y"
14229,"SK-UT-1B","=",-5.482804102,"y"
14229,"ST8814","=",-5.360513511,"y"
14229,"SW 1353","=",-5.869666232,"y"
14229,"SW 684","=",-5.772113295,"y"
14229,"SW 982","=",-6.204119983,"y"
14229,"SYO-1","=",-5.876148359,"y"
14229,"TC-32","=",-5.974694135,"y"
14229,"TC-71","=",-5.573488739,"y"
14229,"U-2 OS","=",-5.627087997,"y"
14229,"VA-ES-BJ","=",-5.970616222,"y"
16895,"A-204",">",-5,"y"
16895,"A-673",">",-5,"y"
16895,"A549/ATCC",">",-5,"y"
16895,"ASPS-1",">",-5,"y"
16895,"CHA-59",">",-5,"y"
16895,"CHLA-10",">",-5,"y"
16895,"CHLA-25",">",-5,"y"
16895,"CHLA-258",">",-5,"y"
16895,"CHLA-32",">",-5,"y"
16895,"CHLA-9",">",-5,"y"
16895,"CHP-100",">",-5,"y"
16895,"COG-E-352",">",-5,"y"
16895,"DDLS",">",-5,"y"
16895,"ES-1",">",-5,"y"
16895,"ES-2",">",-5,"y"
16895,"ES-3",">",-5,"y"
16895,"ES-4",">",-5,"y"
16895,"ES-6",">",-5,"y"
16895,"ES-7",">",-5,"y"
16895,"ES-8",">",-5,"y"
16895,"EW8",">",-5,"y"
16895,"G-401",">",-5,"y"
16895,"HOS",">",-5,"y"
16895,"HSSY-II",">",-5,"y"
16895,"HT-1080",">",-5,"y"
16895,"Hs 706.T",">",-5,"y"
16895,"Hs 729",">",-5,"y"
16895,"Hs 913.T",">",-5,"y"
16895,"Hu09",">",-5,"y"
16895,"KHOS NP",">",-5,"y"
16895,"KHOS-240S",">",-5,"y"
16895,"KHOS-312H",">",-5,"y"
16895,"LS141",">",-5,"y"
16895,"MES-SA",">",-5,"y"
16895,"MES-SA Dx5",">",-5,"y"
16895,"MHM-25",">",-5,"y"
16895,"MHM-8",">",-5,"y"
16895,"MPNST",">",-5,"y"
16895,"OHS",">",-5,"y"
16895,"RD",">",-5,"y"
16895,"RD-ES",">",-5,"y"
16895,"Rh18",">",-5,"y"
16895,"Rh28",">",-5,"y"
16895,"Rh28 PX11/LPAM",">",-5,"y"
16895,"Rh30",">",-5,"y"
16895,"Rh36",">",-5,"y"
16895,"Rh41",">",-5,"y"
16895,"SAOS-2",">",-5,"y"
16895,"SJCRH30(RMS 13)",">",-5,"y"
16895,"SJSA-1",">",-5,"y"
16895,"SK-ES-1",">",-5,"y"
16895,"SK-LMS-1",">",-5,"y"
16895,"SK-N-MC",">",-5,"y"
16895,"SK-UT-1",">",-5,"y"
16895,"SK-UT-1B",">",-5,"y"
16895,"ST8814",">",-5,"y"
16895,"SW 1353",">",-5,"y"
16895,"SW 684",">",-5,"y"
16895,"SW 982",">",-5,"y"
16895,"SYO-1",">",-5,"y"
16895,"TC-32",">",-5,"y"
16895,"TC-71",">",-5,"y"
16895,"U-2 OS",">",-5,"y"
16895,"VA-ES-BJ",">",-5,"y"
18509,"A-204",">",-5,"y"
18509,"A-673",">",-5,"y"
18509,"A549/ATCC",">",-5,"y"
18509,"ASPS-1",">",-5,"y"
18509,"CHLA-10",">",-5,"y"
18509,"CHLA-25",">",-5,"y"
18509,"CHLA-258",">",-5,"y"
18509,"CHLA-32",">",-5,"y"
18509,"CHP-100",">",-5,"y"
18509,"COG-E-352",">",-5,"y"
18509,"DDLS",">",-5,"y"
18509,"ES-1",">",-5,"y"
18509,"ES-2",">",-5,"y"
18509,"ES-3",">",-5,"y"
18509,"ES-4",">",-5,"y"
18509,"ES-6",">",-5,"y"
18509,"ES-7",">",-5,"y"
18509,"ES-8",">",-5,"y"
18509,"EW8",">",-5,"y"
18509,"G-401",">",-5,"y"
18509,"HOS",">",-5,"y"
18509,"HSSY-II",">",-5,"y"
18509,"HT-1080",">",-5,"y"
18509,"Hs 132.T",">",-5,"y"
18509,"Hs 706.T",">",-5,"y"
18509,"Hs 729",">",-5,"y"
18509,"Hs 913.T",">",-5,"y"
18509,"Hu09",">",-5,"y"
18509,"KHOS NP",">",-5,"y"
18509,"KHOS-240S",">",-5,"y"
18509,"KHOS-312H",">",-5,"y"
18509,"LS141",">",-5,"y"
18509,"MES-SA",">",-5,"y"
18509,"MES-SA Dx5",">",-5,"y"
18509,"MHM-25",">",-5,"y"
18509,"MHM-8",">",-5,"y"
18509,"MPNST",">",-5,"y"
18509,"OHS",">",-5,"y"
18509,"RD",">",-5,"y"
18509,"RD-ES",">",-5,"y"
18509,"Rh18",">",-5,"y"
18509,"Rh28",">",-5,"y"
18509,"Rh30",">",-5,"y"
18509,"Rh36",">",-5,"y"
18509,"Rh41",">",-5,"y"
18509,"SAOS-2",">",-5,"y"
18509,"SJCRH30(RMS 13)",">",-5,"y"
18509,"SJSA-1",">",-5,"y"
18509,"SK-ES-1",">",-5,"y"
18509,"SK-LMS-1",">",-5,"y"
18509,"SK-N-MC",">",-5,"y"
18509,"SK-UT-1",">",-5,"y"
18509,"SK-UT-1B",">",-5,"y"
18509,"ST8814",">",-5,"y"
18509,"SW 1353",">",-5,"y"
18509,"SW 684",">",-5,"y"
18509,"SW 982",">",-5,"y"
18509,"SYO-1",">",-5,"y"
18509,"TC-32",">",-5,"y"
18509,"TC-71",">",-5,"y"
18509,"U-2 OS",">",-5,"y"
18509,"VA-ES-BJ",">",-5,"y"
19893,"A-204",">",-5,"y"
19893,"A-673","=",-5.368556231,"y"
19893,"A549/ATCC","=",-5.3558975605,"y"
19893,"A549/ATCC",">",-5,"no"
19893,"ASPS-1",">",-5,"y"
19893,"CHLA-10",">",-5,"y"
19893,"CHLA-25","=",-5.068542129,"y"
19893,"CHLA-258","=",-5.563837353,"y"
19893,"CHLA-32","=",-5.020907099,"y"
19893,"CHP-100","=",-5.247951552,"y"
19893,"COG-E-352","=",-5.785156152,"y"
19893,"DDLS","=",-5.183096161,"y"
19893,"ES-1","=",-5.514278574,"y"
19893,"ES-2",">",-5,"y"
19893,"ES-3","=",-5.031517051,"y"
19893,"ES-4","=",-5.718966633,"y"
19893,"ES-6",">",-5,"y"
19893,"ES-7","=",-5.677780705,"y"
19893,"ES-8","=",-5.176525771,"y"
19893,"EW8","=",-5.519993057,"y"
19893,"G-401","=",-5.906578315,"y"
19893,"HOS","=",-5.061980903,"y"
19893,"HSSY-II","=",-5.049635146,"y"
19893,"HT-1080","=",-5.477555766,"y"
19893,"Hs 132.T",">",-5,"y"
19893,"Hs 706.T",">",-5,"y"
19893,"Hs 729",">",-5,"y"
19893,"Hs 913.T",">",-5,"y"
19893,"Hu09",">",-5,"y"
19893,"KHOS NP",">",-5,"y"
19893,"KHOS-240S",">",-5,"y"
19893,"KHOS-312H",">",-5,"y"
19893,"LS141","=",-5.017728767,"y"
19893,"MES-SA","=",-5.107348966,"y"
19893,"MES-SA Dx5","=",-5.36251027,"y"
19893,"MHM-25",">",-5,"y"
19893,"MHM-8",">",-5,"y"
19893,"MPNST",">",-5,"y"
19893,"OHS","=",-5.379863945,"y"
19893,"RD","=",-5.1394130235,"y"
19893,"RD",">",-5,"no"
19893,"RD-ES",">",-5,"y"
19893,"Rh18",">",-5,"y"
19893,"Rh28",">",-5,"y"
19893,"Rh30",">",-5,"y"
19893,"Rh36",">",-5,"y"
19893,"Rh41",">",-5,"y"
19893,"SAOS-2","=",-5.042392713,"y"
19893,"SJCRH30(RMS 13)","=",-5.296708622,"y"
19893,"SJSA-1",">",-5,"y"
19893,"SK-ES-1","=",-5.279014256,"y"
19893,"SK-LMS-1","=",-5.268411235,"y"
19893,"SK-N-MC","=",-5.528708289,"y"
19893,"SK-UT-1","=",-5.110698297,"y"
19893,"SK-UT-1B","=",-5.694648631,"y"
19893,"ST8814",">",-5,"y"
19893,"SW 1353","=",-5.169411331,"y"
19893,"SW 684",">",-5,"y"
19893,"SW 982","=",-5.490797478,"y"
19893,"SYO-1","=",-5.377785977,"y"
19893,"TC-32","=",-5.826813732,"y"
19893,"TC-71","=",-5.571865206,"y"
19893,"U-2 OS","=",-5.104577454,"y"
19893,"VA-ES-BJ","=",-5.111820506,"y"
24559,"A-204","=",-7.931814138,"y"
24559,"A-673","=",-8.145693958,"y"
24559,"A549/ATCC","=",-7.724958392375,"y"
24559,"ASPS-1","=",-7.071604148,"y"
24559,"CHLA-10","=",-8.062983893,"y"
24559,"CHLA-25","=",-7.946921557,"y"
24559,"CHLA-258","=",-7.764471553,"y"
24559,"CHLA-32","=",-7.721246399,"y"
24559,"CHP-100","=",-8.094743951,"y"
24559,"COG-E-352","=",-7.903089987,"y"
24559,"DDLS","=",-8.189767482,"y"
24559,"ES-1","=",-8.166215625,"y"
24559,"ES-2","=",-8.001304842,"y"
24559,"ES-3","=",-7.943095149,"y"
24559,"ES-4","=",-8.272458743,"y"
24559,"ES-6","=",-8.139661993,"y"
24559,"ES-7","=",-8.126098402,"y"
24559,"ES-8","=",-8.17327748,"y"
24559,"EW8","=",-8.089909454,"y"
24559,"G-401","=",-8.231361899,"y"
24559,"HOS","=",-8.053547735,"y"
24559,"HSSY-II","=",-8.153044675,"y"
24559,"HT-1080","=",-8.019542108,"y"
24559,"Hs 132.T",">",-5,"y"
24559,"Hs 706.T","=",-7.416801226,"y"
24559,"Hs 729","=",-7.68613278,"y"
24559,"Hs 913.T","=",-8.079354999,"y"
24559,"Hu09","=",-7.970616222,"y"
24559,"KHOS NP","=",-7.575118363,"y"
24559,"KHOS-240S","=",-7.759450752,"y"
24559,"KHOS-312H","=",-7.795880017,"y"
24559,"LS141","=",-7.943095149,"y"
24559,"MES-SA","=",-8.245651664,"y"
24559,"MES-SA Dx5","=",-5.302770657,"y"
24559,"MHM-25","=",-8.015472687,"y"
24559,"MHM-8","=",-7.943095149,"y"
24559,"MPNST","=",-7.663540266,"y"
24559,"OHS","=",-7.978810701,"y"
24559,"RD","=",-7.94539668466667,"y"
24559,"RD-ES","=",-8.14691047,"y"
24559,"Rh18","=",-8.031984286,"y"
24559,"Rh28","=",-7.946921557,"y"
24559,"Rh30","=",-8.032452024,"y"
24559,"Rh36","=",-8.247183569,"y"
24559,"Rh41","=",-7.958607315,"y"
24559,"SAOS-2","=",-8.060480747,"y"
24559,"SJCRH30(RMS 13)","=",-8.031984286,"y"
24559,"SJSA-1","=",-7.89279003,"y"
24559,"SK-ES-1","=",-8.060980224,"y"
24559,"SK-LMS-1","=",-7.742321425,"y"
24559,"SK-N-MC","=",-8.226213555,"y"
24559,"SK-UT-1","=",-7.903089987,"y"
24559,"SK-UT-1B","=",-8.081445469,"y"
24559,"ST8814","=",-7.747146969,"y"
24559,"SW 1353","=",-7.638272164,"y"
24559,"SW 684","=",-7.463441557,"y"
24559,"SW 982","=",-7.4710833,"y"
24559,"SYO-1","=",-7.943095149,"y"
24559,"TC-32","=",-8.721246399,"y"
24559,"TC-71","=",-8.294992041,"y"
24559,"U-2 OS","=",-7.826813732,"y"
24559,"VA-ES-BJ","=",-7.705533774,"y"
25154,"A-204","=",-5.627087997,"y"
25154,"A-673","=",-5.151195299,"y"
25154,"A549/ATCC","=",-5.124938737,"y"
25154,"A549/ATCC",">",-5,"no"
25154,"ASPS-1",">",-5,"y"
25154,"CHLA-10","=",-5.860120914,"y"
25154,"CHLA-25","=",-5.511449283,"y"
25154,"CHLA-258","=",-5.876148359,"y"
25154,"CHLA-32","=",-6.476253533,"y"
25154,"CHP-100","=",-5.057000407,"y"
25154,"COG-E-352","=",-5.89279003,"y"
25154,"DDLS","=",-7.056505484,"y"
25154,"ES-1","=",-5.804100348,"y"
25154,"ES-2","=",-5.580044252,"y"
25154,"ES-3","=",-5.785156152,"y"
25154,"ES-4","=",-6.290730039,"y"
25154,"ES-6","=",-6.552841969,"y"
25154,"ES-7","=",-6.126679398,"y"
25154,"ES-8","=",-5.779891912,"y"
25154,"EW8","=",-5.815308569,"y"
25154,"G-401","=",-6.721246399,"y"
25154,"HOS","=",-5.716698771,"y"
25154,"HSSY-II","=",-6.653647026,"y"
25154,"HT-1080",">",-5,"y"
25154,"Hs 132.T",">",-5,"y"
25154,"Hs 706.T",">",-5,"y"
25154,"Hs 729",">",-5,"y"
25154,"Hs 913.T",">",-5,"y"
25154,"Hu09","=",-5.396855627,"y"
25154,"KHOS NP",">",-5,"y"
25154,"KHOS-240S",">",-5,"y"
25154,"KHOS-312H",">",-5,"y"
25154,"LS141","=",-5.218244625,"y"
25154,"MES-SA","=",-5.987162775,"y"
25154,"MES-SA Dx5",">",-5,"y"
25154,"MHM-25","=",-5.653647026,"y"
25154,"MHM-8","=",-5.49757288,"y"
25154,"MPNST",">",-5,"y"
25154,"OHS","=",-5.605548319,"y"
25154,"RD","=",-5.2916148615,"y"
25154,"RD",">",-5,"no"
25154,"RD-ES","=",-5.886056648,"y"
25154,"Rh18","=",-5.649751982,"y"
25154,"Rh28",">",-5,"y"
25154,"Rh30","=",-5.764471553,"y"
25154,"Rh36","=",-5.307153081,"y"
25154,"Rh41","=",-5.562249437,"y"
25154,"SAOS-2",">",-5,"y"
25154,"SJCRH30(RMS 13)","=",-5.307153081,"y"
25154,"SJSA-1",">",-5,"y"
25154,"SK-ES-1","=",-5.88941029,"y"
25154,"SK-LMS-1",">",-5,"y"
25154,"SK-N-MC","=",-5.850780887,"y"
25154,"SK-UT-1","=",-5.251037139,"y"
25154,"SK-UT-1B","=",-6.12090412,"y"
25154,"ST8814","=",-5.417936637,"y"
25154,"SW 1353","=",-5.991399828,"y"
25154,"SW 684",">",-5,"y"
25154,"SW 982","=",-5.643974143,"y"
25154,"SYO-1","=",-6.289036881,"y"
25154,"TC-32","=",-6.32330639,"y"
25154,"TC-71","=",-5.76700389,"y"
25154,"U-2 OS","=",-5.477555766,"y"
25154,"VA-ES-BJ","=",-5.818156412,"y"
26271,"A-204",">",-5,"y"
26271,"A-673",">",-5,"y"
26271,"A549/ATCC",">",-5,"y"
26271,"ASPS-1",">",-5,"y"
26271,"CHLA-10",">",-5,"y"
26271,"CHLA-25",">",-5,"y"
26271,"CHLA-258",">",-5,"y"
26271,"CHLA-32",">",-5,"y"
26271,"CHP-100",">",-5,"y"
26271,"COG-E-352",">",-5,"y"
26271,"DDLS",">",-5,"y"
26271,"ES-1",">",-5,"y"
26271,"ES-2",">",-5,"y"
26271,"ES-3",">",-5,"y"
26271,"ES-4",">",-5,"y"
26271,"ES-6",">",-5,"y"
26271,"ES-7",">",-5,"y"
26271,"ES-8",">",-5,"y"
26271,"EW8",">",-5,"y"
26271,"G-401",">",-5,"y"
26271,"HOS",">",-5,"y"
26271,"HSSY-II",">",-5,"y"
26271,"HT-1080",">",-5,"y"
26271,"Hs 132.T",">",-5,"y"
26271,"Hs 706.T",">",-5,"y"
26271,"Hs 729",">",-5,"y"
26271,"Hs 913.T",">",-5,"y"
26271,"Hu09",">",-5,"y"
26271,"KHOS NP",">",-5,"y"
26271,"KHOS-240S",">",-5,"y"
26271,"KHOS-312H",">",-5,"y"
26271,"LS141",">",-5,"y"
26271,"MES-SA",">",-5,"y"
26271,"MES-SA Dx5",">",-5,"y"
26271,"MHM-25",">",-5,"y"
26271,"MHM-8",">",-5,"y"
26271,"MPNST",">",-5,"y"
26271,"OHS",">",-5,"y"
26271,"RD",">",-5,"y"
26271,"RD-ES",">",-5,"y"
26271,"Rh18",">",-5,"y"
26271,"Rh28",">",-5,"y"
26271,"Rh30",">",-5,"y"
26271,"Rh36",">",-5,"y"
26271,"Rh41",">",-5,"y"
26271,"SAOS-2",">",-5,"y"
26271,"SJCRH30(RMS 13)",">",-5,"y"
26271,"SJSA-1",">",-5,"y"
26271,"SK-ES-1",">",-5,"y"
26271,"SK-LMS-1",">",-5,"y"
26271,"SK-N-MC",">",-5,"y"
26271,"SK-UT-1",">",-5,"y"
26271,"SK-UT-1B",">",-5,"y"
26271,"ST8814",">",-5,"y"
26271,"SW 1353",">",-5,"y"
26271,"SW 684",">",-5,"y"
26271,"SW 982",">",-5,"y"
26271,"SYO-1",">",-5,"y"
26271,"TC-32",">",-5,"y"
26271,"TC-71",">",-5,"y"
26271,"U-2 OS",">",-5,"y"
26271,"VA-ES-BJ",">",-5,"y"
26980,"A-204","=",-7.4867824,"y"
26980,"A-673","=",-7.179142011,"y"
26980,"A549/ATCC","=",-6.95980945657143,"y"
26980,"ASPS-1","=",-6.328827157,"y"
26980,"CHLA-10","=",-7.326058001,"y"
26980,"CHLA-25","=",-7.281498311,"y"
26980,"CHLA-258","=",-6.826813732,"y"
26980,"CHLA-32","=",-7.392544977,"y"
26980,"CHP-100","=",-7.42365865,"y"
26980,"COG-E-352","=",-7.548213564,"y"
26980,"DDLS","=",-6.835647144,"y"
26980,"ES-1","=",-7.559090918,"y"
26980,"ES-2","=",-7.721246399,"y"
26980,"ES-3","=",-7.705533774,"y"
26980,"ES-4","=",-7.19859629,"y"
26980,"ES-6","=",-7.121478204,"y"
26980,"ES-7","=",-7.665546249,"y"
26980,"ES-8","=",-7.617982957,"y"
26980,"G-401","=",-8.160521953,"y"
26980,"HOS","=",-7.083019953,"y"
26980,"HSSY-II","=",-8.13667714,"y"
26980,"HT-1080","=",-6.555955204,"y"
26980,"Hs 132.T","=",-5.698970004,"y"
26980,"Hs 706.T","=",-6.581698709,"y"
26980,"Hs 729","=",-7.216811309,"y"
26980,"Hs 913.T","=",-6.701146924,"y"
26980,"Hu09","=",-7.630784143,"y"
26980,"KHOS NP","=",-6.218244625,"y"
26980,"KHOS-240S","=",-6.257274869,"y"
26980,"KHOS-312H","=",-6.136082623,"y"
26980,"LS141","=",-7.194499142,"y"
26980,"MES-SA","=",-7.419075024,"y"
26980,"MES-SA Dx5","=",-7.110138279,"y"
26980,"MHM-25","=",-6.401209493,"y"
26980,"MHM-8","=",-6.714442691,"y"
26980,"MPNST","=",-6.995678626,"y"
26980,"OHS","=",-7.067526235,"y"
26980,"RD","=",-6.915871018,"y"
26980,"RD-ES","=",-7.573488739,"y"
26980,"Rh18","=",-6.89279003,"y"
26980,"Rh28","=",-6.585026652,"y"
26980,"Rh30","=",-7.051098239,"y"
26980,"Rh36","=",-6.673664139,"y"
26980,"Rh41","=",-7.272458743,"y"
26980,"SAOS-2","=",-6.679853714,"y"
26980,"SJCRH30(RMS 13)","=",-7.137272472,"y"
26980,"SJSA-1","=",-6.311580178,"y"
26980,"SK-ES-1","=",-7.759450752,"y"
26980,"SK-LMS-1","=",-6.399027104,"y"
26980,"SK-N-MC","=",-7.688246139,"y"
26980,"SK-UT-1","=",-7.416801226,"y"
26980,"SK-UT-1B","=",-7.853871964,"y"
26980,"ST8814","=",-7.381951903,"y"
26980,"SW 1353","=",-7.194499142,"y"
26980,"SW 684","=",-6.571865206,"y"
26980,"SW 982","=",-6.764471553,"y"
26980,"SYO-1","=",-8.254144805,"y"
26980,"TC-32","=",-8.320572103,"y"
26980,"TC-71","=",-7.809668302,"y"
26980,"U-2 OS","=",-7.171340103,"y"
26980,"VA-ES-BJ","=",-7.504455662,"y"
27640,"A-204","=",-6.006123085,"y"
27640,"A-673","=",-8.041914151,"y"
27640,"A549/ATCC","=",-7.27545682533333,"y"
27640,"A549/ATCC",">",-5,"no"
27640,"ASPS-1",">",-5,"y"
27640,"CHLA-10","=",-7.991399828,"y"
27640,"CHLA-25","=",-7.617982957,"y"
27640,"CHLA-258","=",-7.225483034,"y"
27640,"CHLA-32","=",-7.328827157,"y"
27640,"CHP-100","=",-7.527243551,"y"
27640,"COG-E-352","=",-8.095284455,"y"
27640,"DDLS",">",-5,"y"
27640,"ES-1","=",-8.111259039,"y"
27640,"ES-2","=",-7.739928612,"y"
27640,"ES-3","=",-7.279014256,"y"
27640,"ES-4","=",-6.48148606,"y"
27640,"ES-6","=",-7.492144128,"y"
27640,"ES-7","=",-8.209714836,"y"
27640,"ES-8","=",-8.137868621,"y"
27640,"EW8","=",-8.562249437,"y"
27640,"G-401","=",-7.095284455,"y"
27640,"HOS","=",-7.71219827,"y"
27640,"HSSY-II","=",-7.872895202,"y"
27640,"HT-1080","=",-7.212539525,"y"
27640,"Hs 132.T",">",-5,"y"
27640,"Hs 706.T",">",-5,"y"
27640,"Hs 729","=",-6.074687909,"y"
27640,"Hs 913.T","=",-6.779891912,"y"
27640,"Hu09","=",-6.549750892,"y"
27640,"KHOS NP","=",-6.008773924,"y"
27640,"KHOS-240S","=",-7.14327111,"y"
27640,"KHOS-312H","=",-6.896196279,"y"
27640,"LS141","=",-6.108462542,"y"
27640,"MES-SA","=",-7.121478204,"y"
27640,"MES-SA Dx5","=",-7.243363892,"y"
27640,"MHM-25","=",-6.555955204,"y"
27640,"MHM-8","=",-6.809668302,"y"
27640,"MPNST","=",-7.301029996,"y"
27640,"OHS","=",-7.935542011,"y"
27640,"RD","=",-7.197386522,"y"
27640,"RD-ES","=",-7.779891912,"y"
27640,"Rh18",">",-5,"y"
27640,"Rh28","=",-6.261219442,"y"
27640,"Rh30","=",-7.673664139,"y"
27640,"Rh36","=",-7.211831629,"y"
27640,"Rh41","=",-7.73754891,"y"
27640,"SAOS-2","=",-8.031984286,"y"
27640,"SJCRH30(RMS 13)","=",-8.306273051,"y"
27640,"SJSA-1","=",-6.581698709,"y"
27640,"SK-ES-1","=",-5.017728767,"y"
27640,"SK-LMS-1","=",-7.446116973,"y"
27640,"SK-N-MC","=",-8.258848401,"y"
27640,"SK-UT-1","=",-7.370590401,"y"
27640,"SK-UT-1B","=",-6.991399828,"y"
27640,"ST8814","=",-6.754487332,"y"
27640,"SW 1353","=",-7.411168274,"y"
27640,"SW 684",">",-5,"y"
27640,"SW 982","=",-7.036212173,"y"
27640,"SYO-1","=",-7.966576245,"y"
27640,"TC-32","=",-7.759450752,"y"
27640,"TC-71","=",-7.982966661,"y"
27640,"VA-ES-BJ","=",-7.790484985,"y"
28841,"A-204",">",-5,"y"
28841,"A-673",">",-5,"y"
