id,nsc,highest_tested_concentration,cell_line
5127,226080,1.00E-05,A-204
5128,226080,1.00E-05,A-204
5129,226080,1.00E-05,A549/ATCC
5130,226080,1.00E-05,A549/ATCC
5131,226080,1.00E-05,A549/ATCC
5132,226080,1.00E-05,A549/ATCC
5133,226080,1.00E-05,A549/ATCC
5134,226080,1.00E-05,A549/ATCC
5135,226080,1.00E-05,A549/ATCC
5136,226080,1.00E-05,A549/ATCC
5137,226080,1.00E-05,A549/ATCC
5138,226080,1.00E-05,A549/ATCC
5139,226080,1.00E-05,A549/ATCC
5140,226080,1.00E-05,A549/ATCC
5141,226080,1.00E-05,A549/ATCC
5142,226080,1.00E-05,A549/ATCC
5143,226080,1.00E-05,A-673
5144,226080,1.00E-05,A-673
5145,226080,1.00E-05,ASPS-1
5146,226080,1.00E-05,ASPS-1
5147,226080,1.00E-05,CHA-59
5148,226080,1.00E-05,CHLA-10
5149,226080,1.00E-05,CHLA-10
5150,226080,1.00E-05,CHLA-25
5151,226080,1.00E-05,CHLA-25
5152,226080,1.00E-05,CHLA-258
5153,226080,1.00E-05,CHLA-258
5154,226080,1.00E-05,CHLA-32
5155,226080,1.00E-05,CHLA-32
5156,226080,1.00E-05,CHLA-9
5157,226080,1.00E-05,CHP-100
5158,226080,1.00E-05,CHP-100
5159,226080,1.00E-05,COG-E-352
5160,226080,1.00E-05,COG-E-352
5161,226080,1.00E-05,DDLS
5162,226080,1.00E-05,DDLS
5163,226080,1.00E-05,ES-1
5164,226080,1.00E-05,ES-1
5165,226080,1.00E-05,ES-2
5166,226080,1.00E-05,ES-2
5167,226080,1.00E-05,ES-3
5168,226080,1.00E-05,ES-3
5169,226080,1.00E-05,ES-4
5170,226080,1.00E-05,ES-4
5171,226080,1.00E-05,ES-6
5172,226080,1.00E-05,ES-6
5173,226080,1.00E-05,ES-7
5174,226080,1.00E-05,ES-7
5175,226080,1.00E-05,ES-8
5176,226080,1.00E-05,ES-8
5177,226080,1.00E-05,EW8
5178,226080,1.00E-05,EW8
5179,226080,1.00E-05,G-401
5180,226080,1.00E-05,G-401
5181,226080,1.00E-05,HOS
5182,226080,1.00E-05,HOS
5183,226080,1.00E-05,Hs 132.T
5184,226080,1.00E-05,Hs 706.T
5185,226080,1.00E-05,Hs 706.T
5186,226080,1.00E-05,Hs 729
5187,226080,1.00E-05,Hs 729
5188,226080,1.00E-05,Hs 913.T
5189,226080,1.00E-05,Hs 913.T
5190,226080,1.00E-05,HSSY-II
5191,226080,1.00E-05,HSSY-II
5192,226080,1.00E-05,HT-1080
5193,226080,1.00E-05,HT-1080
5194,226080,1.00E-05,Hu09
5195,226080,1.00E-05,Hu09
5196,226080,1.00E-05,KHOS-240S
5197,226080,1.00E-05,KHOS-240S
5198,226080,1.00E-05,KHOS-312H
5199,226080,1.00E-05,KHOS-312H
5200,226080,1.00E-05,KHOS NP
5201,226080,1.00E-05,KHOS NP
5202,226080,1.00E-05,LS141
5203,226080,1.00E-05,LS141
5204,226080,1.00E-05,MES-SA
5205,226080,1.00E-05,MES-SA
5206,226080,1.00E-05,MES-SA Dx5
5207,226080,1.00E-05,MES-SA Dx5
5208,226080,1.00E-05,MHM-25
5209,226080,1.00E-05,MHM-25
5210,226080,1.00E-05,MHM-8
5211,226080,1.00E-05,MHM-8
5212,226080,1.00E-05,MPNST
5213,226080,1.00E-05,MPNST
5214,226080,1.00E-05,OHS
5215,226080,1.00E-05,OHS
5216,226080,1.00E-05,RD
5217,226080,1.00E-05,RD
5218,226080,1.00E-05,RD
5219,226080,1.00E-05,RD
5220,226080,1.00E-05,RD-ES
5221,226080,1.00E-05,RD-ES
5222,226080,1.00E-05,Rh18
5223,226080,1.00E-05,Rh18
5224,226080,1.00E-05,Rh28
5225,226080,1.00E-05,Rh28
5226,226080,1.00E-05,Rh28 PX11/LPAM
5227,226080,1.00E-05,Rh30
5228,226080,1.00E-05,Rh30
5229,226080,1.00E-05,Rh36
5230,226080,1.00E-05,Rh36
5231,226080,1.00E-05,Rh41
5232,226080,1.00E-05,Rh41
5233,226080,1.00E-05,SAOS-2
5234,226080,1.00E-05,SAOS-2
5235,226080,1.00E-05,SJCRH30(RMS 13)
5236,226080,1.00E-05,SJCRH30(RMS 13)
5237,226080,1.00E-05,SJSA-1
5238,226080,1.00E-05,SJSA-1
5239,226080,1.00E-05,SK-ES-1
5240,226080,1.00E-05,SK-ES-1
5241,226080,1.00E-05,SK-LMS-1
5242,226080,1.00E-05,SK-LMS-1
5243,226080,1.00E-05,SK-N-MC
5244,226080,1.00E-05,SK-N-MC
5245,226080,1.00E-05,SK-UT-1
5246,226080,1.00E-05,SK-UT-1
5247,226080,1.00E-05,SK-UT-1B
5248,226080,1.00E-05,SK-UT-1B
5249,226080,1.00E-05,ST8814
5250,226080,1.00E-05,ST8814
5251,226080,1.00E-05,SW 1353
5252,226080,1.00E-05,SW 1353
5253,226080,1.00E-05,SW 684
5254,226080,1.00E-05,SW 684
5255,226080,1.00E-05,SW 982
5256,226080,1.00E-05,SW 982
5257,226080,1.00E-05,SYO-1
5258,226080,1.00E-05,SYO-1
5259,226080,1.00E-05,TC-32
5260,226080,1.00E-05,TC-32
5261,226080,1.00E-05,TC-71
5262,226080,1.00E-05,TC-71
5263,226080,1.00E-05,U-2 OS
5264,226080,1.00E-05,U-2 OS
5265,226080,1.00E-05,VA-ES-BJ
5266,226080,1.00E-05,VA-ES-BJ
5267,241240,1.00E-05,A-204
5268,241240,1.00E-05,A549/ATCC
5269,241240,1.00E-05,A549/ATCC
5270,241240,1.00E-05,A549/ATCC
5271,241240,1.00E-05,A549/ATCC
5272,241240,1.00E-05,A549/ATCC
5273,241240,1.00E-05,A549/ATCC
5274,241240,1.00E-05,A549/ATCC
5275,241240,1.00E-05,A549/ATCC
5276,241240,1.00E-05,A-673
5277,241240,1.00E-05,ASPS-1
5278,241240,1.00E-05,CHLA-10
5279,241240,1.00E-05,CHLA-25
5280,241240,1.00E-05,CHLA-258
5281,241240,1.00E-05,CHLA-32
5282,241240,1.00E-05,CHP-100
5283,241240,1.00E-05,COG-E-352
5284,241240,1.00E-05,DDLS
5285,241240,1.00E-05,ES-1
5286,241240,1.00E-05,ES-2
5287,241240,1.00E-05,ES-3
5288,241240,1.00E-05,ES-4
5289,241240,1.00E-05,ES-6
5290,241240,1.00E-05,ES-7
5291,241240,1.00E-05,ES-8
5292,241240,1.00E-05,EW8
5293,241240,1.00E-05,G-401
5294,241240,1.00E-05,HOS
5295,241240,1.00E-05,Hs 132.T
5296,241240,1.00E-05,Hs 706.T
5297,241240,1.00E-05,Hs 729
5298,241240,1.00E-05,Hs 913.T
5299,241240,1.00E-05,HSSY-II
5300,241240,1.00E-05,HT-1080
5301,241240,1.00E-05,Hu09
5302,241240,1.00E-05,KHOS-240S
5303,241240,1.00E-05,KHOS-312H
5304,241240,1.00E-05,KHOS NP
5305,241240,1.00E-05,LS141
5306,241240,1.00E-05,MES-SA
5307,241240,1.00E-05,MES-SA Dx5
5308,241240,1.00E-05,MHM-25
5309,241240,1.00E-05,MHM-8
5310,241240,1.00E-05,MPNST
5311,241240,1.00E-05,OHS
5312,241240,1.00E-05,RD
5313,241240,1.00E-05,RD
5314,241240,1.00E-05,RD
5315,241240,1.00E-05,RD-ES
5316,241240,1.00E-05,Rh18
5317,241240,1.00E-05,Rh28
5318,241240,1.00E-05,Rh30
5319,241240,1.00E-05,Rh36
5320,241240,1.00E-05,Rh41
5321,241240,1.00E-05,SAOS-2
5322,241240,1.00E-05,SJCRH30(RMS 13)
5323,241240,1.00E-05,SJSA-1
5324,241240,1.00E-05,SK-ES-1
5325,241240,1.00E-05,SK-LMS-1
5326,241240,1.00E-05,SK-N-MC
5327,241240,1.00E-05,SK-UT-1
5328,241240,1.00E-05,SK-UT-1B
5329,241240,1.00E-05,ST8814
5330,241240,1.00E-05,SW 1353
5331,241240,1.00E-05,SW 684
5332,241240,1.00E-05,SW 982
5333,241240,1.00E-05,SYO-1
5334,241240,1.00E-05,TC-32
5335,241240,1.00E-05,TC-71
5336,241240,1.00E-05,U-2 OS
5337,241240,1.00E-05,VA-ES-BJ
5338,246131,1.00E-05,A-204
5339,246131,1.00E-05,A549/ATCC
5340,246131,1.00E-05,A549/ATCC
5341,246131,1.00E-05,A549/ATCC
5342,246131,1.00E-05,A549/ATCC
5343,246131,1.00E-05,A549/ATCC
5344,246131,1.00E-05,A549/ATCC
5345,246131,1.00E-05,A549/ATCC
5346,246131,1.00E-05,A549/ATCC
5347,246131,1.00E-05,A-673
5348,246131,1.00E-05,ASPS-1
5349,246131,1.00E-05,CHLA-10
5350,246131,1.00E-05,CHLA-25
5351,246131,1.00E-05,CHLA-258
5352,246131,1.00E-05,CHLA-32
5353,246131,1.00E-05,CHP-100
5354,246131,1.00E-05,COG-E-352
5355,246131,1.00E-05,DDLS
5356,246131,1.00E-05,ES-1
5357,246131,1.00E-05,ES-2
5358,246131,1.00E-05,ES-3
5359,246131,1.00E-05,ES-4
5360,246131,1.00E-05,ES-6
5361,246131,1.00E-05,ES-7
5362,246131,1.00E-05,ES-8
5363,246131,1.00E-05,EW8
5364,246131,1.00E-05,G-401
5365,246131,1.00E-05,HOS
5366,246131,1.00E-05,Hs 132.T
5367,246131,1.00E-05,Hs 706.T
5368,246131,1.00E-05,Hs 729
5369,246131,1.00E-05,Hs 913.T
5370,246131,1.00E-05,HSSY-II
5371,246131,1.00E-05,HT-1080
5372,246131,1.00E-05,Hu09
5373,246131,1.00E-05,KHOS-240S
5374,246131,1.00E-05,KHOS-312H
5375,246131,1.00E-05,KHOS NP
5376,246131,1.00E-05,LS141
5377,246131,1.00E-05,MES-SA
5378,246131,1.00E-05,MES-SA Dx5
5379,246131,1.00E-05,MHM-25
5380,246131,1.00E-05,MHM-8
5381,246131,1.00E-05,MPNST
5382,246131,1.00E-05,OHS
5383,246131,1.00E-05,RD
5384,246131,1.00E-05,RD
5385,246131,1.00E-05,RD
5386,246131,1.00E-05,RD-ES
5387,246131,1.00E-05,Rh18
5388,246131,1.00E-05,Rh28
5389,246131,1.00E-05,Rh30
5390,246131,1.00E-05,Rh36
5391,246131,1.00E-05,Rh41
5392,246131,1.00E-05,SAOS-2
5393,246131,1.00E-05,SJCRH30(RMS 13)
5394,246131,1.00E-05,SJSA-1
5395,246131,1.00E-05,SK-ES-1
5396,246131,1.00E-05,SK-LMS-1
5397,246131,1.00E-05,SK-N-MC
5398,246131,1.00E-05,SK-UT-1
5399,246131,1.00E-05,SK-UT-1B
5400,246131,1.00E-05,ST8814
5401,246131,1.00E-05,SW 1353
5402,246131,1.00E-05,SW 684
5403,246131,1.00E-05,SW 982
5404,246131,1.00E-05,SYO-1
5405,246131,1.00E-05,TC-32
5406,246131,1.00E-05,TC-71
5407,246131,1.00E-05,U-2 OS
5408,246131,1.00E-05,VA-ES-BJ
5409,266046,1.00E-05,A-204
5410,266046,1.00E-05,A549/ATCC
5411,266046,1.00E-05,A549/ATCC
5412,266046,1.00E-05,A549/ATCC
5413,266046,1.00E-05,A549/ATCC
5414,266046,1.00E-05,A549/ATCC
5415,266046,1.00E-05,A549/ATCC
5416,266046,1.00E-05,A549/ATCC
5417,266046,1.00E-05,A549/ATCC
5418,266046,1.00E-05,A-673
5419,266046,1.00E-05,ASPS-1
5420,266046,1.00E-05,CHLA-10
5421,266046,1.00E-05,CHLA-25
5422,266046,1.00E-05,CHLA-258
5423,266046,1.00E-05,CHLA-32
5424,266046,1.00E-05,CHP-100
5425,266046,1.00E-05,COG-E-352
5426,266046,1.00E-05,DDLS
5427,266046,1.00E-05,ES-1
5428,266046,1.00E-05,ES-2
5429,266046,1.00E-05,ES-3
5430,266046,1.00E-05,ES-4
5431,266046,1.00E-05,ES-6
5432,266046,1.00E-05,ES-7
5433,266046,1.00E-05,ES-8
5434,266046,1.00E-05,EW8
5435,266046,1.00E-05,G-401
5436,266046,1.00E-05,HOS
5437,266046,1.00E-05,Hs 132.T
5438,266046,1.00E-05,Hs 706.T
5439,266046,1.00E-05,Hs 729
5440,266046,1.00E-05,Hs 913.T
5441,266046,1.00E-05,HSSY-II
5442,266046,1.00E-05,HT-1080
5443,266046,1.00E-05,Hu09
5444,266046,1.00E-05,KHOS-240S
5445,266046,1.00E-05,KHOS-312H
5446,266046,1.00E-05,KHOS NP
5447,266046,1.00E-05,LS141
5448,266046,1.00E-05,MES-SA
5449,266046,1.00E-05,MES-SA Dx5
5450,266046,1.00E-05,MHM-25
5451,266046,1.00E-05,MHM-8
5452,266046,1.00E-05,MPNST
5453,266046,1.00E-05,OHS
5454,266046,1.00E-05,RD
5455,266046,1.00E-05,RD
5456,266046,1.00E-05,RD
5457,266046,1.00E-05,RD-ES
5458,266046,1.00E-05,Rh18
5459,266046,1.00E-05,Rh28
5460,266046,1.00E-05,Rh30
5461,266046,1.00E-05,Rh36
5462,266046,1.00E-05,Rh41
5463,266046,1.00E-05,SAOS-2
5464,266046,1.00E-05,SJCRH30(RMS 13)
5465,266046,1.00E-05,SJSA-1
5466,266046,1.00E-05,SK-ES-1
5467,266046,1.00E-05,SK-LMS-1
5468,266046,1.00E-05,SK-N-MC
5469,266046,1.00E-05,SK-UT-1
5470,266046,1.00E-05,SK-UT-1B
5471,266046,1.00E-05,ST8814
5472,266046,1.00E-05,SW 1353
5473,266046,1.00E-05,SW 684
5474,266046,1.00E-05,SW 982
5475,266046,1.00E-05,SYO-1
5476,266046,1.00E-05,TC-32
5477,266046,1.00E-05,TC-71
5478,266046,1.00E-05,U-2 OS
5479,266046,1.00E-05,VA-ES-BJ
5480,279836,1.00E-05,A-204
5481,279836,1.00E-05,A549/ATCC
5482,279836,1.00E-05,A549/ATCC
5483,279836,1.00E-05,A549/ATCC
5484,279836,1.00E-05,A549/ATCC
5485,279836,1.00E-05,A549/ATCC
5486,279836,1.00E-05,A549/ATCC
5487,279836,1.00E-05,A549/ATCC
5488,279836,1.00E-05,A549/ATCC
5489,279836,1.00E-05,A-673
5490,279836,1.00E-05,ASPS-1
5491,279836,1.00E-05,CHLA-10
5492,279836,1.00E-05,CHLA-25
5493,279836,1.00E-05,CHLA-258
5494,279836,1.00E-05,CHLA-32
5495,279836,1.00E-05,CHP-100
5496,279836,1.00E-05,COG-E-352
5497,279836,1.00E-05,DDLS
5498,279836,1.00E-05,ES-1
5499,279836,1.00E-05,ES-2
5500,279836,1.00E-05,ES-3
5501,279836,1.00E-05,ES-4
5502,279836,1.00E-05,ES-6
5503,279836,1.00E-05,ES-7
5504,279836,1.00E-05,ES-8
5505,279836,1.00E-05,EW8
5506,279836,1.00E-05,G-401
5507,279836,1.00E-05,HOS
5508,279836,1.00E-05,Hs 132.T
5509,279836,1.00E-05,Hs 706.T
5510,279836,1.00E-05,Hs 729
5511,279836,1.00E-05,Hs 913.T
5512,279836,1.00E-05,HSSY-II
5513,279836,1.00E-05,HT-1080
5514,279836,1.00E-05,Hu09
5515,279836,1.00E-05,KHOS-240S
5516,279836,1.00E-05,KHOS-312H
5517,279836,1.00E-05,KHOS NP
5518,279836,1.00E-05,LS141
5519,279836,1.00E-05,MES-SA
5520,279836,1.00E-05,MES-SA Dx5
5521,279836,1.00E-05,MHM-25
5522,279836,1.00E-05,MHM-8
5523,279836,1.00E-05,MPNST
5524,279836,1.00E-05,OHS
5525,279836,1.00E-05,RD
5526,279836,1.00E-05,RD
5527,279836,1.00E-05,RD
5528,279836,1.00E-05,RD-ES
5529,279836,1.00E-05,Rh18
5530,279836,1.00E-05,Rh28
5531,279836,1.00E-05,Rh30
5532,279836,1.00E-05,Rh36
5533,279836,1.00E-05,Rh41
5534,279836,1.00E-05,SAOS-2
5535,279836,1.00E-05,SJCRH30(RMS 13)
5536,279836,1.00E-05,SJSA-1
5537,279836,1.00E-05,SK-ES-1
5538,279836,1.00E-05,SK-LMS-1
5539,279836,1.00E-05,SK-N-MC
5540,279836,1.00E-05,SK-UT-1
5541,279836,1.00E-05,SK-UT-1B
5542,279836,1.00E-05,ST8814
5543,279836,1.00E-05,SW 1353
5544,279836,1.00E-05,SW 684
5545,279836,1.00E-05,SW 982
5546,279836,1.00E-05,SYO-1
5547,279836,1.00E-05,TC-32
5548,279836,1.00E-05,TC-71
5549,279836,1.00E-05,U-2 OS
5550,279836,1.00E-05,VA-ES-BJ
5551,296961,1.00E-05,A-204
5552,296961,1.00E-05,A549/ATCC
5553,296961,1.00E-05,A549/ATCC
5554,296961,1.00E-05,A549/ATCC
5555,296961,1.00E-05,A549/ATCC
5556,296961,1.00E-05,A549/ATCC
5557,296961,1.00E-05,A549/ATCC
5558,296961,1.00E-05,A549/ATCC
5559,296961,1.00E-05,A549/ATCC
5560,296961,1.00E-05,A-673
5561,296961,1.00E-05,ASPS-1
5562,296961,1.00E-05,CHLA-10
5563,296961,1.00E-05,CHLA-25
5564,296961,1.00E-05,CHLA-258
5565,296961,1.00E-05,CHLA-32
5566,296961,1.00E-05,CHP-100
5567,296961,1.00E-05,COG-E-352
5568,296961,1.00E-05,DDLS
5569,296961,1.00E-05,ES-1
5570,296961,1.00E-05,ES-2
5571,296961,1.00E-05,ES-3
5572,296961,1.00E-05,ES-4
5573,296961,1.00E-05,ES-6
5574,296961,1.00E-05,ES-7
5575,296961,1.00E-05,ES-8
5576,296961,1.00E-05,EW8
5577,296961,1.00E-05,G-401
5578,296961,1.00E-05,HOS
5579,296961,1.00E-05,Hs 132.T
5580,296961,1.00E-05,Hs 706.T
5581,296961,1.00E-05,Hs 729
5582,296961,1.00E-05,Hs 913.T
5583,296961,1.00E-05,HSSY-II
5584,296961,1.00E-05,HT-1080
5585,296961,1.00E-05,Hu09
5586,296961,1.00E-05,KHOS-240S
5587,296961,1.00E-05,KHOS-312H
5588,296961,1.00E-05,KHOS NP
5589,296961,1.00E-05,LS141
5590,296961,1.00E-05,MES-SA
5591,296961,1.00E-05,MES-SA Dx5
5592,296961,1.00E-05,MHM-25
5593,296961,1.00E-05,MHM-8
5594,296961,1.00E-05,MPNST
5595,296961,1.00E-05,OHS
5596,296961,1.00E-05,RD
5597,296961,1.00E-05,RD
5598,296961,1.00E-05,RD
5599,296961,1.00E-05,RD-ES
5600,296961,1.00E-05,Rh18
5601,296961,1.00E-05,Rh28
5602,296961,1.00E-05,Rh30
5603,296961,1.00E-05,Rh36
5604,296961,1.00E-05,Rh41
5605,296961,1.00E-05,SAOS-2
5606,296961,1.00E-05,SJCRH30(RMS 13)
5607,296961,1.00E-05,SJSA-1
5608,296961,1.00E-05,SK-ES-1
5609,296961,1.00E-05,SK-LMS-1
5610,296961,1.00E-05,SK-N-MC
5611,296961,1.00E-05,SK-UT-1
5612,296961,1.00E-05,SK-UT-1B
5613,296961,1.00E-05,ST8814
5614,296961,1.00E-05,SW 1353
5615,296961,1.00E-05,SW 684
5616,296961,1.00E-05,SW 982
5617,296961,1.00E-05,SYO-1
5618,296961,1.00E-05,TC-32
5619,296961,1.00E-05,TC-71
5620,296961,1.00E-05,U-2 OS
5621,296961,1.00E-05,VA-ES-BJ
5622,312887,1.00E-05,A-204
5623,312887,1.00E-05,A549/ATCC
5624,312887,1.00E-05,A549/ATCC
5625,312887,1.00E-05,A549/ATCC
5626,312887,1.00E-05,A549/ATCC
5627,312887,1.00E-05,A549/ATCC
5628,312887,1.00E-05,A549/ATCC
5629,312887,1.00E-05,A549/ATCC
5630,312887,1.00E-05,A549/ATCC
5631,312887,1.00E-05,A-673
5632,312887,1.00E-05,ASPS-1
5633,312887,1.00E-05,CHLA-10
5634,312887,1.00E-05,CHLA-25
5635,312887,1.00E-05,CHLA-258
5636,312887,1.00E-05,CHLA-32
5637,312887,1.00E-05,CHP-100
5638,312887,1.00E-05,COG-E-352
5639,312887,1.00E-05,DDLS
5640,312887,1.00E-05,ES-1
5641,312887,1.00E-05,ES-2
5642,312887,1.00E-05,ES-3
5643,312887,1.00E-05,ES-4
5644,312887,1.00E-05,ES-6
5645,312887,1.00E-05,ES-7
5646,312887,1.00E-05,ES-8
5647,312887,1.00E-05,EW8
5648,312887,1.00E-05,G-401
5649,312887,1.00E-05,HOS
5650,312887,1.00E-05,Hs 132.T
5651,312887,1.00E-05,Hs 706.T
5652,312887,1.00E-05,Hs 729
5653,312887,1.00E-05,Hs 913.T
5654,312887,1.00E-05,HSSY-II
5655,312887,1.00E-05,HT-1080
5656,312887,1.00E-05,Hu09
5657,312887,1.00E-05,KHOS-240S
5658,312887,1.00E-05,KHOS-312H
5659,312887,1.00E-05,KHOS NP
5660,312887,1.00E-05,LS141
5661,312887,1.00E-05,MES-SA
5662,312887,1.00E-05,MES-SA Dx5
5663,312887,1.00E-05,MHM-25
5664,312887,1.00E-05,MHM-8
5665,312887,1.00E-05,MPNST
5666,312887,1.00E-05,OHS
5667,312887,1.00E-05,RD
5668,312887,1.00E-05,RD
5669,312887,1.00E-05,RD
5670,312887,1.00E-05,RD-ES
5671,312887,1.00E-05,Rh18
5672,312887,1.00E-05,Rh28
5673,312887,1.00E-05,Rh30
5674,312887,1.00E-05,Rh36
5675,312887,1.00E-05,Rh41
5676,312887,1.00E-05,SAOS-2
5677,312887,1.00E-05,SJCRH30(RMS 13)
5678,312887,1.00E-05,SJSA-1
5679,312887,1.00E-05,SK-ES-1
5680,312887,1.00E-05,SK-LMS-1
5681,312887,1.00E-05,SK-N-MC
5682,312887,1.00E-05,SK-UT-1
5683,312887,1.00E-05,SK-UT-1B
5684,312887,1.00E-05,ST8814
5685,312887,1.00E-05,SW 1353
5686,312887,1.00E-05,SW 684
5687,312887,1.00E-05,SW 982
5688,312887,1.00E-05,SYO-1
5689,312887,1.00E-05,TC-32
5690,312887,1.00E-05,TC-71
5691,312887,1.00E-05,U-2 OS
5692,312887,1.00E-05,VA-ES-BJ
5693,330507,1.00E-05,A-204
5694,330507,1.00E-05,A549/ATCC
5695,330507,1.00E-05,A549/ATCC
5696,330507,1.00E-05,A549/ATCC
5697,330507,1.00E-05,A549/ATCC
5698,330507,1.00E-05,A549/ATCC
5699,330507,1.00E-05,A549/ATCC
5700,330507,1.00E-05,A-673
5701,330507,1.00E-05,ASPS-1
5702,330507,1.00E-05,CHA-59
5703,330507,1.00E-05,CHLA-10
5704,330507,1.00E-05,CHLA-25
5705,330507,1.00E-05,CHLA-258
5706,330507,1.00E-05,CHLA-32
5707,330507,1.00E-05,CHLA-9
5708,330507,1.00E-05,CHP-100
5709,330507,1.00E-05,COG-E-352
5710,330507,1.00E-05,DDLS
5711,330507,1.00E-05,ES-1
5712,330507,1.00E-05,ES-2
5713,330507,1.00E-05,ES-3
5714,330507,1.00E-05,ES-4
5715,330507,1.00E-05,ES-6
5716,330507,1.00E-05,ES-7
5717,330507,1.00E-05,ES-8
5718,330507,1.00E-05,EW8
5719,330507,1.00E-05,G-401
5720,330507,1.00E-05,HOS
5721,330507,1.00E-05,Hs 706.T
5722,330507,1.00E-05,Hs 729
5723,330507,1.00E-05,Hs 913.T
5724,330507,1.00E-05,HSSY-II
5725,330507,1.00E-05,HT-1080
5726,330507,1.00E-05,Hu09
5727,330507,1.00E-05,KHOS-240S
5728,330507,1.00E-05,KHOS-312H
5729,330507,1.00E-05,KHOS NP
5730,330507,1.00E-05,LS141
5731,330507,1.00E-05,MES-SA
5732,330507,1.00E-05,MES-SA Dx5
5733,330507,1.00E-05,MHM-25
5734,330507,1.00E-05,MHM-8
5735,330507,1.00E-05,MPNST
5736,330507,1.00E-05,OHS
5737,330507,1.00E-05,RD
5738,330507,1.00E-05,RD-ES
5739,330507,1.00E-05,Rh18
5740,330507,1.00E-05,Rh28
5741,330507,1.00E-05,Rh28 PX11/LPAM
5742,330507,1.00E-05,Rh30
5743,330507,1.00E-05,Rh36
5744,330507,1.00E-05,Rh41
5745,330507,1.00E-05,SAOS-2
5746,330507,1.00E-05,SJCRH30(RMS 13)
5747,330507,1.00E-05,SJSA-1
5748,330507,1.00E-05,SK-ES-1
5749,330507,1.00E-05,SK-LMS-1
5750,330507,1.00E-05,SK-N-MC
5751,330507,1.00E-05,SK-UT-1
5752,330507,1.00E-05,SK-UT-1B
5753,330507,1.00E-05,ST8814
5754,330507,1.00E-05,SW 1353
5755,330507,1.00E-05,SW 684
5756,330507,1.00E-05,SW 982
5757,330507,1.00E-05,SYO-1
5758,330507,1.00E-05,TC-32
5759,330507,1.00E-05,TC-71
5760,330507,1.00E-05,U-2 OS
5761,330507,1.00E-05,VA-ES-BJ
5762,362856,1.00E-05,A-204
5763,362856,1.00E-05,A549/ATCC
5764,362856,1.00E-05,A549/ATCC
5765,362856,1.00E-05,A549/ATCC
5766,362856,1.00E-05,A549/ATCC
5767,362856,1.00E-05,A549/ATCC
5768,362856,1.00E-05,A549/ATCC
5769,362856,1.00E-05,A549/ATCC
5770,362856,1.00E-05,A549/ATCC
5771,362856,1.00E-05,A-673
5772,362856,1.00E-05,ASPS-1
5773,362856,1.00E-05,CHLA-10
5774,362856,1.00E-05,CHLA-25
5775,362856,1.00E-05,CHLA-258
5776,362856,1.00E-05,CHLA-32
5777,362856,1.00E-05,CHP-100
5778,362856,1.00E-05,COG-E-352
5779,362856,1.00E-05,DDLS
5780,362856,1.00E-05,ES-1
5781,362856,1.00E-05,ES-2
5782,362856,1.00E-05,ES-3
5783,362856,1.00E-05,ES-4
5784,362856,1.00E-05,ES-6
5785,362856,1.00E-05,ES-7
5786,362856,1.00E-05,ES-8
5787,362856,1.00E-05,EW8
5788,362856,1.00E-05,G-401
5789,362856,1.00E-05,HOS
5790,362856,1.00E-05,Hs 132.T
5791,362856,1.00E-05,Hs 706.T
5792,362856,1.00E-05,Hs 729
5793,362856,1.00E-05,Hs 913.T
5794,362856,1.00E-05,HSSY-II
5795,362856,1.00E-05,HT-1080
5796,362856,1.00E-05,Hu09
5797,362856,1.00E-05,KHOS-240S
5798,362856,1.00E-05,KHOS-312H
5799,362856,1.00E-05,KHOS NP
5800,362856,1.00E-05,LS141
5801,362856,1.00E-05,MES-SA
5802,362856,1.00E-05,MES-SA Dx5
5803,362856,1.00E-05,MHM-25
5804,362856,1.00E-05,MHM-8
5805,362856,1.00E-05,MPNST
5806,362856,1.00E-05,OHS
5807,362856,1.00E-05,RD
5808,362856,1.00E-05,RD
5809,362856,1.00E-05,RD
5810,362856,1.00E-05,RD-ES
5811,362856,1.00E-05,Rh18
5812,362856,1.00E-05,Rh28
5813,362856,1.00E-05,Rh30
5814,362856,1.00E-05,Rh36
5815,362856,1.00E-05,Rh41
5816,362856,1.00E-05,SAOS-2
5817,362856,1.00E-05,SJCRH30(RMS 13)
5818,362856,1.00E-05,SJSA-1
5819,362856,1.00E-05,SK-ES-1
5820,362856,1.00E-05,SK-LMS-1
5821,362856,1.00E-05,SK-N-MC
5822,362856,1.00E-05,SK-UT-1
5823,362856,1.00E-05,SK-UT-1B
5824,362856,1.00E-05,ST8814
5825,362856,1.00E-05,SW 1353
5826,362856,1.00E-05,SW 684
5827,362856,1.00E-05,SW 982
5828,362856,1.00E-05,SYO-1
5829,362856,1.00E-05,TC-32
5830,362856,1.00E-05,TC-71
5831,362856,1.00E-05,VA-ES-BJ
5832,369100,1.00E-05,A-204
5833,369100,1.00E-05,A549/ATCC
5834,369100,1.00E-05,A549/ATCC
5835,369100,1.00E-05,A549/ATCC
5836,369100,1.00E-05,A549/ATCC
5837,369100,1.00E-05,A549/ATCC
5838,369100,1.00E-05,A549/ATCC
5839,369100,1.00E-05,A549/ATCC
5840,369100,1.00E-05,A549/ATCC
5841,369100,1.00E-05,A-673
5842,369100,1.00E-05,ASPS-1
5843,369100,1.00E-05,CHLA-10
5844,369100,1.00E-05,CHLA-25
5845,369100,1.00E-05,CHLA-258
5846,369100,1.00E-05,CHLA-32
5847,369100,1.00E-05,CHP-100
5848,369100,1.00E-05,COG-E-352
