experiment_id,log_ec50,response_zero,response_inflection,hill_slope,log_ic50,flag_ic50
31670,-18.78904129,0.655648113,103.7973998,0.902334035,-5,>
31671,-18.7961645,0.664656555,100.9259174,0.862551405,-5,>
31673,-4.567873132,10.01379146,101.7001646,-2.580163277,-5,>
31675,-13.02680343,-11.18438066,101.1914835,0.313682715,-5,>
31682,-12.49440166,0.34852464,98.11213644,2.189301656,-5,>
31703,-21.12229633,-167.7583395,97.27336423,0.08107067,-5,>
31709,-4.549624672,11.90093201,98.5666737,-3.1005727,-5,>
31725,-13.23768767,-79.34200672,186.1838153,0.040586145,-5,>
31733,-6.756989805,15.52757926,127.8042841,-0.034062546,-5,>
31758,-7.512786222,50,118.1568905,-0.234955373,-5,>
31766,-4.10931214,50,265.7813169,0.169000474,-5,>
31770,-24.77926509,-222.3562649,89.89026393,0.09332669,-5,>
31923,-4.47294417,-9.605243355,95.30326732,-1.152083168,-5,>
31927,-18.7994174,0.715313924,100.167425,0.740456175,-5,>
31931,-12.55750227,0.351210138,99.70498471,2.726288544,-5,>
31936,-13.89029694,-89.07336811,102.6681684,0.184198096,-5,>
31945,-18.77038185,0.745699634,102.9476455,0.30720979,-5,>
31976,-4.391513212,-2.478993831,98.99020787,-0.747074209,-5,>
31977,-21.88197455,-104.6786864,147.4613624,0.043215896,-5,>
32086,-6.184092493,50,102.8584961,-1.372854511,-5,>
32100,-4.94502222,23.34680478,88.2076131,-2.146161661,-5,>
32119,-6.330374703,44.42876322,115.7686184,-0.796608867,-5,>
32313,-16.06106156,50,174.9478959,-0.056713326,-5,>
32314,-13.87754023,50,589.6824976,-0.233584382,-5,>
32317,-1.390962458,-123.1040515,92.53635874,-0.179467868,-5,>
32348,-7.589239945,50,75.1136513,-1.141115274,-5,>
32357,-4.275146287,-216.9961801,100.6390715,-1.22082942,-5,>
32396,-4.562667091,5.330883324,106.7127731,-1.635703793,-5,>
32446,-12.008541,4.974885078,101.5650948,0.347738273,-5,>
32460,-20.16875204,-124.1764905,76.65344825,0.560256411,-5,>
32461,-23.97440181,-217.4836587,108.7152311,0.06333369,-5,>
32466,-15.77646806,-112.7234103,169.4150974,0.043968744,-5,>
32470,-18.78956784,0.670810522,106.4333028,0.967772409,-5,>
32484,-23.48985821,-221.7531756,128.3959702,0.056930667,-5,>
32485,-9.141939421,7.492290712,92.25486778,4.112791793,-5,>
32486,1.848754639,50,645.5909015,0.120204309,-5,>
32502,-4.65298821,17.50098611,87.77961442,-2.602137273,-5,>
32504,-14.16510957,-89.89186344,104.2552308,0.137442737,-5,>
32511,-4.807026539,18.94563077,113.1345464,-2.262728412,-5,>
32541,-5.522939558,39.43381653,106.8012942,-0.002110214,-5,>
32575,-4.381870271,0.190765976,96.63136823,-1.875342386,-5,>
32598,-5.29939391,32.11132448,91.88687586,-0.06006635,-5,>
32602,-6.121409221,3.268020882,113.9114782,-0.044473635,-5,>
32632,-4.575299978,7.884057395,95.87244765,-1.680151715,-5,>
32638,-3.608213905,-188.0722659,100.5668274,-0.52268881,-5,>
32646,-18.76649572,0.767484874,100.25834,0.239663636,-5,>
32648,-23.44655622,0.827850501,122.3521825,0.718852094,-5,>
32687,-17.64809438,50,950.826209,-0.134801337,-5,>
32688,-18.78331516,0.591625055,103.8684739,0.977494608,-5,>
32692,-7.16081618,50,83.40190053,-1.620537833,-5,>
32718,-4.877918131,28.19920347,95.96971554,-3.89854737,-5,>
32869,6.79945673,0.263538365,100.1863519,-0.646806316,-5,>
32882,-2.760799734,0.432662594,98.56832649,-2.278949349,-5,>
32884,-13.84447603,50,479.3889006,-0.202701671,-5,>
32885,-5.144546471,24.27569065,88.70330515,-0.218419482,-5,>
32899,-12.50878181,0.361270797,98.41501662,2.188584462,-5,>
32919,-3.469814674,-5.566647729,83.58061839,-7.553479288,-5,>
32923,-10.02657597,-44.93259646,206.2323514,-0.036029237,-5,>
32928,-4.838080422,29.05422956,99.93088286,-4.60171444,-5,>
32963,6.78744343,0.251671014,102.8531874,-0.835581406,-5,>
32970,-3.621654602,-37.26160483,103.5231621,-0.853050537,-5,>
32983,6.769129,0.223120504,111.4269385,-0.962235699,-5,>
32993,-4.954823338,9.961139849,92.24898479,-2.666506092,-5,>
33014,-2.229557442,-89.36809714,101.1451036,-0.403682753,-5,>
33024,-5.832081699,50,103.0139346,-0.465429139,-5,>
33028,-4.951025426,40.16118933,95.70172426,-6.38133016,-5,>
33060,-6.805736491,50,101.7664682,-0.760973237,-5,>
33071,-3.518807358,-20.11818499,89.48965002,-3.783603364,-5,>
33086,-4.236713193,-7.932018675,96.24962844,-1.253961189,-5,>
33087,-4.425096371,5.130333806,89.38029111,-2.009522451,-5,>
33107,-3.521858016,-251.132866,85.64280896,-0.743871319,-5,>
33154,-4.111183271,-12.44379669,96.18565723,-0.527334995,-5,>
33187,-5.974905047,47.01627659,100.9103275,-0.726821683,-5,>
33222,-4.199655468,-6.819579362,96.64791089,-1.921573182,-5,>
33225,-4.325774839,0.763297503,88.31184329,-1.536406911,-5,>
33230,-18.74977368,0.721506253,102.1379818,0.242699604,-5,>
33236,-1.902451064,-67.38506862,89.18643801,-0.279903092,-5,>
33240,-5.428960888,50,99.80329859,-1.514857401,-5,>
33241,-4.35310835,-3.607866421,96.44759166,-0.843998917,-5,>
33243,-10.58082802,50,246.9314385,-0.322876986,-5,>
33244,-7.94347351,-116.314319,287.0646368,-0.038933715,-5,>
33254,-3.748788911,-14.3880302,93.16036955,-4.060548233,-5,>
33268,-11.65924055,-18.67724342,230.545213,-0.056886961,-5,>
33289,-1.96558558,-90.08806612,94.66410391,-0.361814302,-5,>
33308,-4.864338356,29.45085547,98.21720969,-4.512394734,-5,>
33327,6.55718448,-39.75802345,154.224983,-0.034648654,-5,>
33348,-18.79942303,0.683738721,100.2069637,0.662274137,-5,>
33349,-18.81162336,0.725619804,102.0708985,0.929345186,-5,>
29,-1.882539387,-89.81587795,89.6793681,-0.37791643,-5,>
30,-9.930174043,-50.88245479,245.0873653,-0.036304738,-5,>
89,-4.265518277,-5.031949252,89.88105984,-1.14759979,-5,>
90,-18.82366,0.679547824,112.352096,0.998575139,-5,>
98,-4.421086886,-21.25659678,81.23413817,-0.90568143,-5,>
106,-19.211716,-41.76311452,152.8707488,0.039952853,-5,>
112,-31.7455927,1.27719482,118.8796818,1.157800897,-5,>
117,-18.79267197,0.69054843,102.1751521,0.809731831,-5,>
120,-10.18771178,-16.91655869,96.80315258,0.865644839,-5,>
125,-4.517539296,8.990592507,94.25508504,-2.490593342,-5,>
131,-12.60418328,0.41335744,92.48170356,2.065378666,-5,>
134,6.78502741,0.253152212,104.1074348,-0.818765679,-5,>
141,0.707571007,-160.1416809,98.50345268,-0.314859669,-5,>
152,6.78185368,0.257930066,104.3343222,-0.746373955,-5,>
187,6.78255307,0.233861636,109.7686949,-0.908941747,-5,>
263,-0.610170582,-139.1305559,97.34197798,-0.259745401,-5,>
270,5.1446011,-259.1760304,129.6171248,-0.082498513,-5,>
358,-10.91402209,22.83838219,100.5435504,0.588237053,-5,>
362,-4.159126907,-7.246541921,94.62293653,-2.033110458,-5,>
370,-12.15239993,2.386433335,103.337405,0.285533306,-5,>
392,-12.31620335,0.353712684,98.95093919,0.476795804,-5,>
399,-12.46942991,0.389346106,97.7121873,1.612425411,-5,>
406,-18.62259495,2.152733541,108.6741832,0.101687943,-5,>
408,-9.343012283,5.361950336,92.24518504,4.73400471,-5,>
411,-3.942707929,-0.162372478,94.2460887,-5.274774304,-5,>
413,-1.476161709,-68.70971261,93.00724099,-1.942382955,-5,>
414,-13.10829497,-11.7058245,97.2422828,0.266764538,-5,>
425,-23.35474277,-226.3165895,102.9255127,0.078985013,-5,>
506,-4.681407809,13.24722713,86.60364816,-1.537391743,-5,>
511,-4.508260021,18.52125933,83.53827205,-0.438166978,-5,>
524,-6.0577277,21.29640388,117.0775863,-0.083980434,-5,>
528,-4.436887619,5.432669122,95.76073786,-2.502664893,-5,>
557,-9.507612311,47.03000216,100.815283,1.081263003,-5,>
594,-12.61505669,0.378572949,95.98818098,2.730564375,-5,>
635,-4.371336279,-2.842317424,96.30348697,-1.0689541,-5,>
638,-4.383275779,3.860730527,106.553484,-1.048106874,-5,>
641,-3.828080729,6.517795669,86.75879685,-0.385285171,-5,>
667,-2.949591942,-356.0442735,103.4752526,-0.432321249,-5,>
695,-1.885685512,-1664.284641,99.80453548,-0.49613358,-5,>
782,-18.73723748,0.685299446,102.4188518,0.20041255,-5,>
789,-18.74948521,0.703422899,101.1352224,0.245636399,-5,>
793,17.87156117,-882.8035028,110.8591082,-0.066993991,-5,>
826,-4.095271067,-8.335245761,91.01734297,-1.818507394,-5,>
827,-13.04205627,-6.479517197,88.09731007,0.845168764,-5,>
830,11.85709318,-320.2109651,87.8819627,-0.095838948,-5,>
832,-10.89676629,50,124.8592629,-0.042930611,-5,>
927,-1.974423215,50,104.3952103,0.026018599,-5,>
931,-12.48993928,0.337287464,97.63772948,2.145276041,-5,>
934,-18.74078703,0.681804167,101.9182864,0.20355385,-5,>
937,-12.37516297,-0.022961759,95.42661304,0.415819889,-5,>
959,-17.6415862,12.52442272,125.8087492,0.050630109,-5,>
979,-9.088631611,5.68083068,95.16713668,3.26887001,-5,>
990,6.78255589,0.240408929,105.7326868,-0.853181618,-5,>
991,6.780645,0.241170882,107.3127321,-0.88691155,-5,>
992,-17.62140241,-82.86715509,103.6092047,0.157378072,-5,>
994,6.78476598,0.252496431,105.4977093,-0.769559614,-5,>
1010,-4.579470326,5.299779417,102.0603996,-1.45394543,-5,>
1011,6.79279706,0.249689288,101.7278974,-0.808347287,-5,>
1020,-12.35004655,0.445246104,95.1478836,0.510621122,-5,>
1021,6.78780118,0.247835319,105.2084307,-0.914295488,-5,>
1022,6.78627501,0.243390351,104.9167995,-0.83445048,-5,>
1026,6.78218986,0.233716179,108.3186439,-0.939186864,-5,>
1029,6.7805438,0.238920155,107.258603,-0.891389439,-5,>
1051,6.78925468,0.251171263,103.5323525,-0.811600895,-5,>
1053,6.77918787,0.245417802,108.1777092,-0.858476908,-5,>
1055,-18.80090154,0.679974914,107.8295589,0.865244079,-5,>
1056,-11.53689763,12.4237111,100.3811834,0.441809792,-5,>
1079,-4.961158019,16.94932539,93.33310651,-3.404926682,-5,>
1111,-4.863370858,7.198802014,98.10968876,-1.890352275,-5,>
1205,-4.64135652,10.1442392,112.2793524,-1.888339086,-5,>
1210,-5.932410246,48.81739222,97.13120199,-0.970654872,-5,>
1258,-4.168850733,-74.21508079,81.07547165,-1.297865911,-5,>
1276,-18.78822292,0.638925984,103.7059085,0.968731739,-5,>
1278,-1.323337005,50,335.8157302,0.116561856,-5,>
1283,-11.28317678,-3.047954579,87.35340951,11.74968728,-5,>
1285,-14.38370549,-99.83115574,118.7376455,0.150078228,-5,>
1289,-17.97898809,-116.8212466,83.36399837,0.145653703,-5,>
1312,1.040625584,50,324.4918289,0.11328515,-5,>
1315,-9.739832821,1.031830118,89.19796045,4.600807236,-5,>
1326,-3.518174212,23.06027203,131.529358,0.034125299,-5,>
1338,-11.51992108,4.06566292,110.872396,0.029913454,-5,>
1340,-13.79884697,-79.35311779,125.1321549,0.08621397,-5,>
1441,-4.231994315,-14.66380266,88.35528109,-0.623617694,-5,>
1477,-2.947613582,-57.70386555,107.4802017,-0.365763508,-5,>
1488,-12.32430084,0.431810771,97.24029026,0.463489576,-5,>
1493,-12.33718958,0.508468453,96.51857966,0.541610206,-5,>
1501,-5.954441257,23.86748476,107.7868059,-0.006796142,-5,>
1509,-15.61840827,50,173.8302868,-0.060504445,-5,>
1519,-12.31366016,0.384573643,99.59988651,0.498227209,-5,>
1535,-1.661044333,-114.3473827,98.47797992,-0.38771554,-5,>
1536,-3.849195307,-0.235889845,94.73862197,-6.118304829,-5,>
1541,-12.36078266,0.370638086,97.63789208,0.814692149,-5,>
1548,-5.921317152,30.14620279,106.3647985,-0.009666316,-5,>
1554,6.78514607,0.239172018,105.0821422,-0.888277469,-5,>
1561,6.78593504,0.235849314,109.0021105,-0.963018058,-5,>
1569,-19.58676274,-7.091399578,92.49632851,0.205154147,-5,>
1570,-10.792498,23.83518681,97.90419113,0.596886643,-5,>
1576,-2.358531567,-88.69620136,101.5298009,-0.511043349,-5,>
1577,-12.32048633,0.689474781,96.32158911,0.527711541,-5,>
1583,-4.840215306,33.57039647,98.80696827,-5.643576293,-5,>
1589,6.79202024,0.25493496,102.059842,-0.74375301,-5,>
1599,-12.54065299,0.390367637,94.61430812,1.993387115,-5,>
1600,6.78378819,0.246494842,104.9426468,-0.774332237,-5,>
1605,-10.34970068,-2.185945392,91.26847964,8.49412792,-5,>
1620,6.78739959,0.247358429,103.5291115,-0.760821406,-5,>
1622,-17.55815444,-138.6318103,110.2308506,0.107996515,-5,>
1625,-4.905104745,28.6936864,96.98907048,-1.37910205,-5,>
1633,-4.41151959,-2.83333175,88.2687567,-0.781372892,-5,>
1651,-0.048548479,-149.4801986,86.09301386,-0.300117896,-5,>
1848,1.740547994,-235.5676432,95.04563025,-0.182477672,-5,>
1855,-5.567041419,32.43276432,107.5433119,-0.029998459,-5,>
1857,-12.30230264,0.59352922,97.94170982,0.406424932,-5,>
1866,-3.829834285,-3.78226339,87.65422135,-5.626274821,-5,>
1869,-13.03717407,-11.85576803,102.1993264,0.297020282,-5,>
1872,-10.01448649,-11.32651471,91.59857828,0.971249103,-5,>
1873,-14.57065002,-84.62460037,88.39665723,0.168025492,-5,>
1879,-12.37384228,-36.11662909,81.26526544,0.467221863,-5,>
1906,-4.462377098,4.080508135,100.148276,-2.201296531,-5,>
1909,-3.996910652,-15.86286224,91.21265386,-1.031808587,-5,>
1912,-14.92489898,50,157.9167371,-0.055393072,-5,>
1931,-5.854337996,28.82977864,118.1834608,-0.05498821,-5,>
1938,-4.566919151,20.71545796,100.2270928,-1.55605331,-5,>
1960,-4.03554108,-15.29807753,95.04738419,-1.365878339,-5,>
1961,-4.918857262,45.72724838,87.21677981,-7.432647034,-5,>
1970,-4.517631556,6.58694963,96.68276657,-2.096881946,-5,>
1971,9.5597553,-518.4751563,106.5528347,-0.09760546,-5,>
2014,-7.019672994,50,97.51483545,-0.333252124,-7,>
2051,-9.171951958,2.465990538,97.26302769,2.489735284,-5,>
2059,-9.601719899,-5.217395184,89.86457208,0.968970054,-5,>
2061,-4.531271356,10.85043869,91.8034074,-2.656433965,-5,>
2090,7.16325789,19.91013492,92.34416472,-0.681379979,-5,>
2102,-18.32569484,5.993308045,120.0657009,0.067554668,-5,>
2103,-12.94727977,-62.13230492,98.81371419,0.265998031,-5,>
2104,-31.61871418,1.067898786,118.00102,0.45090518,-5,>
2193,-12.34968352,0.300655858,96.16940627,0.494212324,-5,>
2196,-9.015086239,11.28078905,87.91634316,4.2589774,-5,>
2204,1.301059959,-217.4554,127.7218287,-0.139733483,-5,>
2218,-4.117099506,-8.872364831,91.44953994,-1.604844116,-5,>
2221,10.82023911,-574.5465406,100.1123976,-0.106152957,-5,>
2238,-6.944137246,10.6493265,143.1589086,-0.039241109,-5,>
2241,5.69644231,-390.4217683,95.89211437,-0.160191977,-5,>
2244,-4.429298839,4.942656364,91.04707879,-2.090282337,-5,>
2271,-9.028475329,0.192738882,95.21236289,-2.572802114,-8.818156412,<
2286,-9.654184165,5.170064206,107.8514478,-0.6732264,-8.818156412,<
2288,-12.33541332,2.13994329,99.58798599,-0.611294474,-8.818156412,<
2302,-9.271828755,6.272765937,100.1602331,-1.59999048,-8.818156412,<
2304,-8.886219941,-0.754085262,91.56747238,-3.280889962,-8.818156412,<
2328,-5.834828389,-29.54437951,237.7188136,0.030285414,-5,>
2335,-5.690587387,34.6884291,110.6363536,-0.023682496,-5,>
2343,-16.72015985,-122.7705285,100.8631089,0.149429815,-5,>
2352,-133.062478,-3633.831637,1163.463598,0.004349089,-5,>
2360,-12.84966359,-8.65267044,103.1592084,0.22994863,-5,>
2365,3.656401582,50,911.1843678,0.12277584,-5,>
2376,-3.289496568,-19.33842251,86.10578656,-3.964381493,-5,>
2387,-20.94148674,-130.304111,109.6583616,0.084650264,-5,>
2392,-19.54386612,-164.167892,89.38158636,0.117004671,-5,>
2410,-4.66408276,16.83260793,99.58492771,-3.222412703,-5,>
2416,-12.09704373,-42.5092167,268.1468198,-0.039008326,-5,>
2421,-3.966763152,-1.010498958,89.44712849,-4.367429055,-5,>
2433,-12.31919048,0.419513698,98.44633406,0.491479741,-5,>
2444,1.43529408,-95.92117002,82.47173708,-1.207249095,-5,>
2447,23.06209525,-961.687952,138.8264566,-0.043747156,-5,>
2450,-9.06957818,50,114.388999,-0.037016865,-5,>
2454,-3.747762834,-9.960936481,92.13031461,-4.955799446,-5,>
2456,-12.64425952,0.414310065,91.02101162,2.13607485,-5,>
2457,-9.313553259,3.97868437,82.47026391,2.974836244,-5,>
2458,-11.57471683,12.11144404,97.93418003,0.544667399,-5,>
2463,-6.251181783,17.24814256,113.1252021,-0.044647016,-5,>
2466,-3.843185164,-1.79721203,86.46429367,-4.577736616,-5,>
2467,-8.784220694,50,119.0550568,-0.052069083,-5,>
2488,-4.510777005,50,81.80803267,-1.207415571,-5,>
2493,-2.118404395,-61.69573898,86.53677817,-0.450569465,-5,>
2503,-4.698911076,11.74218533,103.7765493,-1.647363705,-5,>
2504,6.78527307,0.242096167,104.4315288,-0.856061257,-5,>
2505,-4.499171484,4.764612014,101.0374032,-2.030875008,-5,>
2511,-4.468587512,-135.8200016,98.24631046,-1.390589744,-5,>
2518,-2.531158466,-83.66437788,107.5245069,-0.461625692,-5,>
2620,-4.815559391,35.55648333,94.13713709,-5.862115904,-5,>
2626,9.02628318,-186.8610676,89.59332696,-0.095646889,-5,>
2642,-6.090538045,17.91822416,115.0559206,-0.030231213,-5,>
2649,-16.59244268,50,210.7796873,-0.069508773,-5,>
2650,6.78499591,0.252494811,104.4143276,-0.770993329,-5,>
2651,6.79534366,0.249204295,101.0949878,-0.758365331,-5,>
2654,-2.374854966,-88.64945546,100.559196,-0.546426983,-5,>
2655,-15.32079722,50,160.636827,-0.052388778,-5,>
2668,0.02524199,-175.5058824,92.96841005,-0.290008252,-5,>
2682,-21.13879498,-200.44473,144.4417052,0.055248617,-5,>
2683,-3.921143108,-0.181819045,96.5446831,-6.408244648,-5,>
2684,-18.75260913,0.69148302,103.3582853,0.413004861,-5,>
2696,-3.931136149,-0.26172748,89.71719074,-4.64236236,-5,>
2702,-6.279059113,49.94100346,99.78495587,-0.066875968,-5,>
2706,-18.788041,0.646656989,103.7243154,0.84265095,-5,>
2707,-13.99566911,50,85.04102215,0.052689368,-5,>
2710,-26.23298618,-289.6428369,123.5460514,0.049920285,-5,>
2724,-13.4001902,-18.23556501,102.0591481,0.287251472,-5,>
2727,-0.628908723,50,256.8658047,0.089502729,-5,>
2828,-4.52655772,2.688007604,102.6837476,-1.171223119,-5,>
2834,-5.613507392,45.12524586,92.0876425,-1.029598745,-5,>
2843,-3.398866155,-155.5077461,107.4402048,-0.477854941,-5,>
2852,-8.49480873,31.81863611,99.9406382,0.047495928,-5,>
2858,-9.709009609,-1.031625184,106.5786744,9.415781174,-5,>
2868,-9.729446778,-7.768714482,90.07655812,1.295600837,-5,>
2875,-4.042135781,-86.09299998,110.9167962,-0.52579141,-5,>
2881,-4.830119377,20.64527853,92.36466211,-1.18413045,-5,>
2883,-4.534174773,3.606844156,101.2920415,-1.278028388,-5,>
2908,-5.877767818,45.57103057,88.71915678,-0.962147764,-5,>
2963,-18.80048342,0.663888541,109.1296676,0.996568653,-5,>
2964,-17.60901868,-78.09047385,104.2501167,0.112004109,-5,>
2965,-69.33183057,-1045.001875,460.6674623,0.008329545,-5,>
2979,-2.946713676,-75.3662873,310.0893014,0.026578149,-5,>
2985,-5.952023302,23.89388437,107.3149322,-0.012184076,-5,>
3001,-9.35251379,3.261213874,91.62501835,3.647218975,-5,>
3007,-12.97569118,-43.58711052,85.80770226,0.336593841,-5,>
3010,4.05963971,50,647.4831596,0.105980671,-5,>
3018,322.4144951,7.390286288,107.9606263,-78.43148654,-5,>
3027,-19.56322687,-153.607595,102.2252199,0.079067186,-5,>
3033,-4.14000152,40.22011746,93.46927599,-1.847623291,-4,>
3037,-4.043375982,22.76250395,114.4544379,-0.043676386,-4,>
3058,-18.71239886,-113.5240875,95.39569152,0.070982362,-4,>
3062,-3.902492672,28.95976149,93.52769837,-5.512235321,-4,>
3075,-3.830915032,18.83334032,86.2118893,-1.793619974,-4,>
3104,2.654085043,50,741.5874214,0.126928133,-5,>
3110,-13.91927448,-71.36031622,107.1840215,0.134537774,-5,>
3121,-13.05304777,-44.28494541,80.14347231,0.613788344,-5,>
3132,-8.484002044,-16.45714623,183.2364051,-0.048320713,-5,>
3139,-16.71420517,50,308.8007393,-0.091183446,-5,>
3140,-6.630567614,10.71469409,127.5961502,-0.019777222,-5,>
3154,-15.41259364,-108.4974965,180.2922553,0.051607958,-5,>
3158,-2.610355442,0.049635174,97.17904677,-3.104742312,-5,>
3164,-12.45690556,0.401230901,99.13045812,1.728413133,-5,>
3165,-7.354489276,-7.019564969,120.0434885,-0.032500008,-5,>
3168,-1.87190311,50,281.6677154,0.160037142,-5,>
3371,-8.918245803,-0.259612045,101.5556125,-1.324343036,-8.818156412,<
3372,-8.798439708,-0.272555686,87.51904311,-1.301706476,-8.818156412,<
3451,-1.459307121,0.237914531,132.5573991,3.28828599,-8.818156412,<
3818,-8.116764403,1.01312742,59.62996022,-0.909460528,-8.818156412,<
3838,-8.991293835,0.34169322,106.3151613,-1.264019254,-8.818156412,<
3840,-8.962025963,0.120367771,100.3895247,-1.267132559,-8.818156412,<
3897,2.969399927,50,591.1250495,0.108250451,-5,>
3965,-11.00661649,0.111780918,79.07453853,-0.547148396,-8.818156412,<
3966,-8.940235197,4.26141645,92.94722145,-2.707103875,-8.818156412,<
3967,-8.827492769,0.198560649,90.55994663,-3.030765951,-8.818156412,<
3986,-9.377212148,5.99501102,102.746907,-0.736461019,-8.818156412,<
